MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_NoBasement,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_NoBasement,BsmtFinType2_Rec,BsmtFinType2_Unf,TotalPorchSF,TotalArea,LivingToLotRatio,TotalFinSF,RemodAge,GarageAge,IsNew,IsRemodeled,OverallScore,HasFireplace,HasPool,HasGarage,HasBsmt,Has2ndFloor,IsPaved
60,RL,80.0,9938,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,246.0,4,3,PConc,4,3,0,300,GasA,5,Y,SBrkr,0,1,0,2,1,3,1,4,8,Typ,3,Attchd,Fin,2,3,3,Y,156,0,6,WD,Normal,236000,False,True,False,False,False,False,False,False,False,False,False,True,90,3573,0.19611591869591466,2699,16,17.0,0,1,6.3999999999999995,1,0,1,1,1,1
20,RL,60.0,6600,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,0,894,GasA,4,N,SBrkr,0,0,0,1,0,2,1,3,5,Typ,0,Detchd,Unf,1,3,3,Y,0,0,8,WD,Normal,109500,False,False,False,False,False,True,False,False,False,False,False,True,0,2096,0.13545454545454547,894,47,47.0,0,0,5.0,0,0,1,1,0,1
60,RL,70.0,8750,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,116.0,3,3,PConc,4,3,0,299,GasA,5,Y,SBrkr,0,0,0,2,1,3,1,4,7,Typ,0,Attchd,RFn,2,3,3,Y,0,0,6,WD,Normal,200500,False,True,False,False,False,False,False,False,False,False,False,True,77,3009,0.19222857142857142,2187,12,12.0,0,0,5.699999999999999,0,0,1,1,1,1
20,RL,74.0,8892,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,0.0,4,3,Stone,3,3,2,105,GasA,4,Y,SBrkr,0,0,0,1,0,3,1,4,5,Typ,0,Attchd,Unf,2,3,3,Y,196,0,10,WD,Normal,116000,False,False,False,False,False,True,False,False,False,False,False,True,150,1429,0.1023391812865497,910,12,55.0,0,1,5.6,0,0,1,1,0,1
40,RL,60.0,12144,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,0.0,4,3,CBlock,3,3,0,457,GasA,4,Y,SBrkr,232,0,0,1,0,3,1,3,6,Typ,4,Attchd,Unf,1,3,3,Y,0,0,9,WD,Normal,133000,False,False,False,False,True,False,False,False,False,False,False,True,28,2388,0.1044137022397892,1411,59,60.0,0,1,5.6,1,0,1,1,0,1
50,RM,52.0,5720,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,3,3,0,676,GasA,5,Y,SBrkr,0,0,0,1,1,3,1,3,5,Typ,0,Detchd,Unf,1,3,3,Y,26,0,8,WD,Abnorml,66500,False,False,False,False,False,True,False,False,False,False,False,True,0,2007,0.19772727272727272,1131,59,68.0,0,1,5.3,0,0,1,1,1,1
60,FV,75.0,9000,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,0.0,4,3,PConc,4,3,2,1120,GasA,5,Y,SBrkr,0,0,0,2,1,4,1,5,11,Typ,4,BuiltIn,Fin,2,3,3,Y,208,0,8,New,Partial,303477,False,True,False,False,False,False,False,False,False,False,False,True,364,4344,0.29,2674,0,0.0,1,0,7.1,1,0,1,1,1,1
20,RL,94.0,25286,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,0.0,3,3,PConc,3,3,3,431,GasA,4,Y,SBrkr,0,1,0,1,0,3,1,3,5,Typ,0,Attchd,Unf,2,3,3,Y,0,0,1,WD,Normal,132250,False,False,False,False,False,False,False,False,False,False,False,True,0,2752,0.04112947876295183,1673,44,44.0,0,0,4.3,0,0,1,1,0,1
60,RL,74.0,8834,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,216.0,4,3,PConc,5,3,0,292,GasA,5,Y,SBrkr,0,1,0,2,1,4,1,5,10,Typ,4,Attchd,Fin,3,3,3,Y,184,0,6,WD,Normal,350000,False,True,False,False,False,False,False,False,False,False,False,True,0,4424,0.2517545845596559,3394,4,5.0,0,1,7.8,1,0,1,1,1,1
85,RL,88.0,11782,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,0.0,3,3,CBlock,3,3,2,210,GasA,3,Y,SBrkr,0,1,0,1,0,3,1,4,6,Min2,0,Detchd,Unf,2,3,3,Y,192,400,6,WD,Normal,148000,False,False,False,False,False,False,False,False,False,False,False,True,0,2840,0.09803089458496012,2054,15,23.0,0,1,5.6,0,0,1,1,0,1
20,RL,,7000,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,90.0,4,4,CBlock,3,3,0,218,GasA,5,Y,SBrkr,0,1,0,1,0,3,1,3,6,Typ,0,Attchd,Unf,1,3,3,Y,0,0,7,WD,Normal,136500,False,False,False,False,False,False,False,False,False,False,False,True,0,2064,0.12342857142857143,1510,4,31.0,0,1,5.9,0,0,1,1,0,1
20,RL,60.0,7024,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,5,4,0,110,GasA,4,Y,SBrkr,0,1,0,1,1,2,1,3,5,Typ,0,Attchd,Fin,2,3,3,Y,0,0,6,WD,Normal,157000,False,False,False,False,False,False,False,False,False,False,False,True,49,2630,0.15518223234624146,2070,1,2.0,0,1,5.0,0,0,1,1,0,1
50,RL,44.0,13758,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,HdBoard,HdBoard,117.0,4,4,CBlock,4,3,1,254,GasA,5,Y,SBrkr,0,0,0,2,1,3,1,4,7,Typ,3,Attchd,RFn,2,3,3,Y,168,0,4,WD,Normal,187500,False,False,True,False,False,False,False,False,False,False,False,True,36,3273,0.12480011629597325,2619,16,17.0,0,1,6.3999999999999995,1,0,1,1,1,1
60,RL,,9636,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,4,3,0,808,GasA,4,Y,SBrkr,0,0,0,2,1,3,1,3,7,Typ,3,BuiltIn,RFn,2,3,3,Y,342,0,12,WD,Normal,178000,False,False,False,False,False,True,False,False,False,False,False,True,40,2790,0.1653175591531756,1593,16,16.0,0,1,5.699999999999999,1,0,1,1,1,1
75,RL,60.0,6204,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,4,3,PConc,3,2,0,795,GasA,3,N,SBrkr,481,1,0,1,0,5,1,3,10,Typ,0,Detchd,Unf,1,3,4,Y,0,0,3,WD,Normal,118500,False,False,False,False,False,True,False,False,False,False,False,True,188,3465,0.3594455190199871,1749,56,9.0,0,1,4.3,0,0,1,1,1,1
20,RL,65.0,7150,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,60.0,3,3,CBlock,3,3,0,460,GasA,3,Y,SBrkr,0,0,0,1,0,3,1,3,5,Typ,0,Attchd,RFn,1,3,3,Y,0,0,7,WD,Normal,100000,True,False,False,False,False,False,False,False,False,False,False,True,0,2072,0.12475524475524476,1324,42,42.0,0,0,5.0,0,0,1,1,0,1
120,FV,50.0,5119,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,60.0,4,3,PConc,5,3,2,460,GasA,5,Y,SBrkr,0,1,0,2,0,2,1,4,5,Typ,3,Attchd,Fin,2,3,3,Y,97,0,1,CWD,Abnorml,328900,False,True,False,False,False,False,False,False,False,False,False,True,65,3913,0.33385426841179916,2947,8,9.0,0,1,7.8,1,0,1,1,0,1
90,RL,70.0,8393,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,MetalSd,MetalSd,122.0,3,3,CBlock,3,3,0,1098,GasA,5,Y,SBrkr,0,0,0,2,0,4,2,3,8,Typ,0,Attchd,Fin,2,3,3,Y,272,0,6,WD,Family,145000,False,False,True,False,False,False,False,False,False,False,False,True,54,3926,0.20397950673180032,2240,1,1.0,0,1,5.0,0,0,1,1,0,1
50,RL,59.0,16466,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,0.0,3,4,PConc,3,3,0,816,GasA,3,Y,SBrkr,0,0,0,1,1,3,1,3,8,Typ,0,Attchd,Unf,1,3,3,Y,121,0,4,WD,Normal,135500,False,False,False,False,False,True,False,False,False,False,False,True,265,2509,0.08459856674359285,1393,53,53.0,0,0,5.6,0,0,1,1,1,1
20,RL,95.0,15865,IR1,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,Flat,Tar&Grv,Wd Sdng,Wd Sdng,0.0,4,4,PConc,3,4,3,1043,GasA,5,Y,SBrkr,0,1,0,2,0,4,1,4,8,Typ,3,Attchd,Unf,2,3,3,Y,81,0,10,WD,Normal,268000,False,False,False,False,False,False,False,False,False,False,True,False,431,5055,0.13974156949259375,3391,37,37.0,0,0,7.3999999999999995,1,0,1,1,0,1
20,RL,128.0,12160,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,90.0,3,3,CBlock,3,3,0,481,GasA,5,Y,SBrkr,0,1,0,1,0,2,1,3,6,Typ,3,Attchd,RFn,2,3,3,Y,0,0,2,WD,Normal,149500,True,False,False,False,False,False,False,False,False,False,False,True,162,3515,0.12376644736842106,2529,56,56.0,0,0,5.3999999999999995,1,0,1,1,0,1
50,RL,60.0,8064,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,0.0,3,4,CBlock,3,3,1,672,GasA,5,Y,SBrkr,0,0,0,1,0,3,1,3,6,Typ,1,Detchd,Unf,2,3,3,Y,0,2000,7,WD,Normal,122900,False,False,False,False,False,True,False,False,False,False,False,True,0,2172,0.11458333333333333,924,1,4.0,0,1,5.6,1,0,1,1,1,1
60,RL,70.0,11184,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,92.0,3,3,CBlock,3,3,0,192,GasA,4,Y,SBrkr,0,0,0,2,1,3,1,3,7,Typ,3,Attchd,RFn,2,3,3,Y,243,0,7,WD,Normal,172500,False,False,True,False,False,False,False,False,False,False,True,False,0,3041,0.15048283261802575,2409,31,31.0,0,0,5.699999999999999,1,0,1,1,1,1
20,RL,70.0,8414,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,0.0,3,3,CBlock,3,3,0,396,GasA,3,Y,SBrkr,0,0,1,1,0,3,1,3,6,Typ,0,Attchd,RFn,1,3,3,Y,192,0,2,WD,Normal,154500,False,True,False,False,False,False,False,False,False,False,False,True,0,2391,0.12693130496791064,1731,3,43.0,0,1,6.6,0,0,1,1,0,1
20,RL,,13284,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Plywood,0.0,3,3,PConc,4,3,1,319,GasA,3,Y,SBrkr,0,1,0,1,0,3,1,3,6,Typ,4,Attchd,Unf,1,3,3,Y,511,0,6,WD,Normal,165000,True,False,False,False,False,False,False,False,False,False,False,True,116,3120,0.10411020776874436,2447,54,54.0,0,0,5.0,1,0,1,1,0,1
90,RL,64.0,7018,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,0.0,3,3,Slab,0,0,0,0,GasA,3,Y,SBrkr,0,0,0,2,0,4,2,3,8,Typ,0,Attchd,Unf,2,3,3,Y,0,0,6,WD,Alloca,118858,False,False,False,True,False,False,False,False,False,True,False,False,0,1935,0.21872328298660587,1535,30,30.0,0,0,5.0,0,0,1,0,0,1
60,RL,71.0,7056,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,415.0,3,3,CBlock,3,3,0,380,GasA,3,Y,SBrkr,0,1,0,1,1,4,1,3,8,Typ,3,Attchd,RFn,2,3,3,Y,0,0,10,WD,Normal,140000,True,False,False,False,False,False,False,False,False,False,False,True,50,3059,0.2545351473922903,2196,45,45.0,0,0,5.699999999999999,1,0,1,1,1,1
30,RM,50.0,8765,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,BrkTil,3,3,0,666,GasA,5,N,SBrkr,0,0,0,1,0,2,1,3,6,Typ,0,Detchd,Unf,1,3,3,Y,0,0,4,WD,Abnorml,106500,False,False,False,False,False,False,False,False,False,False,False,True,28,2229,0.10849971477467199,1236,56,70.0,0,1,4.6,0,0,1,1,0,1
90,RL,64.0,7018,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,Gable,CompShg,Plywood,Plywood,0.0,3,3,Slab,0,0,0,0,GasA,3,Y,SBrkr,0,0,0,2,0,6,2,3,12,Typ,0,Detchd,Unf,2,3,3,Y,154,0,6,WD,Alloca,142953,False,False,False,True,False,False,False,False,False,True,False,False,0,2768,0.31917925334853237,2240,30,30.0,0,0,5.0,0,0,1,0,1,1
20,RL,100.0,12919,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,760.0,5,3,PConc,5,3,3,142,GasA,5,Y,SBrkr,0,1,0,2,1,2,1,5,11,Typ,4,Attchd,Fin,3,3,3,Y,0,0,3,New,Partial,611657,False,True,False,False,False,False,False,False,False,False,False,True,67,5514,0.1829862992491679,4552,0,1.0,0,1,7.8,1,0,1,1,0,1
20,RL,65.0,6993,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,0.0,3,3,CBlock,3,3,0,447,GasA,3,Y,SBrkr,0,0,0,1,0,3,1,3,6,Typ,3,Attchd,Unf,1,3,3,Y,0,0,6,WD,Normal,135000,True,False,False,False,False,False,False,False,False,False,False,True,0,2436,0.17674817674817675,1701,12,45.0,0,1,5.6,1,0,1,1,0,1
20,RL,,7340,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,0.0,3,3,CBlock,3,3,0,536,GasA,3,Y,SBrkr,0,0,0,1,0,2,1,3,4,Typ,0,Detchd,Unf,1,3,3,Y,0,0,6,WD,Normal,110000,False,False,False,False,False,False,False,False,False,False,False,True,0,2400,0.11689373297002725,1180,36,28.0,0,0,4.6,0,0,1,1,0,1
20,RL,64.0,8712,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,0.0,3,4,CBlock,3,3,1,132,GasA,3,Y,SBrkr,0,1,0,1,0,2,1,3,5,Typ,0,Detchd,Unf,1,3,3,Y,0,0,5,WD,Normal,153000,True,False,False,False,False,False,False,False,False,False,False,True,0,3054,0.14990817263544537,2166,9,41.0,0,1,5.6,0,0,1,1,0,1
60,RL,63.0,7875,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,0,783,GasA,5,Y,SBrkr,0,0,0,2,1,3,1,4,8,Typ,4,Attchd,Fin,2,3,3,Y,0,0,7,WD,Normal,180000,False,False,False,False,False,True,False,False,False,False,False,True,75,2685,0.1916190476190476,1509,3,3.0,0,0,6.3999999999999995,1,0,1,1,1,1
20,RL,50.0,14859,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,27.0,4,3,PConc,4,3,0,1670,GasA,5,Y,SBrkr,0,0,0,2,0,3,1,4,7,Typ,4,Attchd,RFn,3,3,3,Y,144,0,8,New,Partial,240000,False,False,False,False,False,True,False,False,False,False,False,True,60,4030,0.1123897974291675,1670,0,0.0,1,0,6.3999999999999995,1,0,1,1,0,1
20,RL,,6173,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Wd Sdng,75.0,3,3,CBlock,3,3,0,277,GasA,3,Y,SBrkr,0,0,0,1,0,3,1,3,6,Typ,0,Attchd,Unf,1,3,3,Y,0,0,8,WD,Normal,125500,False,True,False,False,False,False,False,False,False,False,False,True,0,2066,0.14612020087477726,1501,40,40.0,0,0,5.3,0,0,1,1,0,1
20,RL,80.0,9920,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,110.0,3,3,CBlock,3,3,0,412,GasA,3,Y,SBrkr,0,1,0,1,0,3,1,3,6,Typ,0,Attchd,RFn,1,3,3,Y,0,0,2,WD,Normal,128000,False,False,False,False,True,False,False,False,True,False,False,False,164,2399,0.10715725806451613,1707,56,56.0,0,0,5.0,0,0,1,1,0,1
20,RL,116.0,13501,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,208.0,4,3,PConc,4,3,0,1560,GasA,5,Y,SBrkr,0,1,0,2,0,3,1,4,8,Typ,4,Attchd,RFn,3,3,3,Y,0,0,6,WD,Normal,255000,False,True,False,False,False,False,False,False,False,False,False,True,60,4124,0.12117620916969113,1699,1,1.0,0,0,7.1,1,0,1,1,0,1
50,RL,86.0,11500,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,BrkFace,0.0,4,3,CBlock,4,3,0,794,GasA,4,Y,SBrkr,0,0,0,1,1,3,1,4,6,Typ,4,Attchd,Fin,1,2,3,Y,0,0,6,WD,Normal,250000,False,False,False,False,True,False,False,False,False,False,False,True,322,3254,0.1788695652173913,2280,19,70.0,0,1,7.0,1,0,1,1,1,1
20,RL,,8885,IR1,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,0.0,3,3,CBlock,4,3,2,239,GasA,3,Y,SBrkr,0,1,0,1,0,2,1,3,5,Typ,0,Attchd,Unf,2,3,3,Y,164,0,6,WD,Normal,131000,True,False,False,False,False,False,False,False,False,False,False,False,0,2250,0.10151941474395047,1527,23,23.0,0,0,5.0,0,0,1,1,0,1
60,RL,149.0,12589,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,0,742,GasA,5,Y,SBrkr,0,0,0,2,1,3,1,4,8,Typ,4,Attchd,Fin,2,3,3,Y,36,0,6,WD,Normal,174000,False,False,False,False,False,True,False,False,False,False,False,True,24,2616,0.11788068949082532,1484,4,4.0,0,0,5.699999999999999,1,0,1,1,1,1
90,RL,80.0,11600,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,Gable,CompShg,MetalSd,MetalSd,361.0,3,3,CBlock,3,3,0,662,GasA,3,Y,FuseA,0,0,0,2,0,5,2,3,12,Typ,0,Detchd,Unf,2,3,3,Y,0,0,1,WD,Normal,154300,False,False,False,False,True,False,False,False,False,False,False,True,0,3859,0.19603448275862068,2717,50,50.0,0,0,5.0,0,0,1,1,1,1
20,RL,,9286,IR1,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,0.0,3,3,CBlock,4,4,2,1072,GasA,3,Y,SBrkr,0,0,0,1,1,3,1,4,5,Typ,0,Detchd,Unf,1,3,3,Y,173,0,10,WD,Normal,143500,False,False,False,False,False,False,False,False,False,False,False,True,0,2788,0.1365496446263192,1464,20,31.0,0,1,5.6,0,0,1,1,0,1
30,RM,51.0,6120,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,BrkTil,3,3,0,279,GasA,3,N,SBrkr,0,0,0,1,0,3,1,3,6,Min1,0,Detchd,Unf,1,3,3,Y,0,620,7,WD,Abnorml,88000,False,False,False,False,True,False,False,False,False,False,False,True,232,2233,0.16584967320261437,1504,56,81.0,0,1,5.6,0,0,1,1,0,1
90,RH,82.0,6270,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,0,717,GasA,3,N,FuseA,0,0,0,2,0,4,2,3,8,Typ,0,2Types,Unf,3,3,3,Y,0,0,8,WD,Normal,145000,True,False,False,False,False,False,False,False,False,False,False,True,0,3874,0.3192982456140351,2286,57,58.0,0,1,5.3,0,0,1,1,1,1
160,FV,30.0,3000,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,VinylSd,VinylSd,76.0,4,3,PConc,4,3,2,318,GasA,5,Y,SBrkr,0,0,0,2,1,2,1,4,4,Typ,0,Detchd,RFn,2,3,3,Y,0,0,6,New,Partial,173733,False,True,False,False,False,False,False,False,False,False,False,True,234,2364,0.408,1518,0,0.0,1,0,5.699999999999999,0,0,1,1,1,1
160,RM,21.0,2001,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,80.0,3,3,CBlock,3,3,0,546,GasA,2,Y,SBrkr,0,0,0,1,1,3,1,3,6,Typ,0,Attchd,Unf,1,3,3,Y,0,0,1,WD,Normal,75000,False,False,False,False,False,True,False,False,False,False,False,True,0,1924,0.545727136431784,1092,37,37.0,0,0,4.3,0,0,1,1,1,1
20,C (all),50.0,9000,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,AsbShng,AsbShng,0.0,3,3,CBlock,3,3,2,430,GasA,3,N,FuseA,0,1,0,0,0,1,1,3,4,Typ,0,Detchd,Unf,1,3,3,Y,0,0,10,WD,Abnorml,35311,True,False,False,False,False,False,False,False,False,False,False,True,0,1268,0.05333333333333334,530,56,48.0,0,1,2.3,0,0,1,1,0,1
20,RL,,17140,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,CBlock,3,3,0,75,GasA,5,Y,FuseA,0,0,0,1,0,3,1,3,6,Typ,0,Attchd,RFn,1,3,3,Y,0,0,4,WD,Normal,135000,False,False,False,False,False,False,False,False,False,False,False,True,0,2647,0.07170361726954493,2288,53,53.0,0,0,4.6,0,0,1,1,0,1
60,RL,103.0,13125,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,0.0,4,3,PConc,5,3,1,422,GasA,5,Y,SBrkr,0,1,0,2,1,4,1,4,8,Typ,3,Attchd,RFn,3,3,3,Y,72,0,11,WD,Normal,238000,True,False,False,False,False,False,False,True,False,False,False,False,416,4064,0.16205714285714284,2809,16,16.0,0,0,6.3999999999999995,1,0,1,1,1,1
20,RL,87.0,11029,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,0.0,5,3,CBlock,4,3,0,245,GasA,5,Y,SBrkr,0,1,0,1,0,3,1,3,6,Min1,3,Attchd,Unf,2,3,3,Y,0,0,5,WD,Normal,176500,False,False,False,False,False,False,True,False,False,False,False,False,241,3199,0.12820745307824827,2353,6,18.0,0,1,6.6,1,0,1,1,0,1
60,RL,70.0,8462,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,105.0,4,4,PConc,4,4,0,114,GasA,5,Y,SBrkr,0,0,1,2,1,3,1,4,7,Typ,0,Attchd,RFn,2,3,3,Y,300,0,7,WD,Normal,201000,False,True,False,False,False,False,False,False,False,False,False,True,87,3120,0.2033798156464193,2535,13,13.0,0,0,5.699999999999999,0,0,1,1,1,1
90,RL,67.0,8777,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,0,188,GasA,4,Y,SBrkr,0,2,0,2,2,4,2,3,9,Typ,0,,,0,0,0,N,0,0,9,WD,Normal,145900,False,False,False,False,False,False,False,False,False,False,False,True,70,3472,0.25065512133986556,3284,5,,0,1,5.6,0,0,0,1,1,1
20,RL,65.0,10237,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,0,1288,GasA,5,Y,SBrkr,0,0,0,2,0,3,1,4,6,Typ,4,Attchd,Fin,2,3,3,Y,100,0,10,New,Partial,169990,False,True,False,False,False,False,False,False,False,False,False,True,23,3029,0.12855328709582886,1344,0,1.0,0,1,5.699999999999999,1,0,1,1,0,1
120,RL,50.0,8012,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,0.0,4,3,PConc,4,3,0,598,GasA,5,Y,SBrkr,0,1,0,2,0,2,1,4,5,Typ,2,Attchd,RFn,2,3,3,Y,0,0,7,WD,Normal,193000,False,False,True,False,False,False,False,True,False,False,False,False,69,3754,0.20182226660009986,2623,14,15.0,0,1,5.699999999999999,1,0,1,1,0,1
