BsmtExposure,GarageYrBlt,MasVnrArea,OverallQual,GrLivArea,GarageType,GarageArea,Exterior2nd,1stFlrSF,2ndFlrSF,BsmtQual,FireplaceQu,KitchenQual,Neighborhood,SaleCondition,YearRemodAdd,LandContour,ExterQual,SaleType,GarageFinish,OverallCond,GarageCars,WoodDeckSF,BsmtFinSF1,LotFrontage,YearBuilt,Exterior1st,TotRmsAbvGrd,TotalBsmtSF,SalePrice
0,1962.0,0.0,5,894,Detchd,308,MetalSd,894,0,3,0,3,NAmes,Normal,1962,Lvl,3,WD,Unf,5,1,0,0,60.0,1962,MetalSd,5,894,109500
0,1998.0,116.0,6,1682,Attchd,523,VinylSd,804,878,4,0,4,CollgCr,Normal,1998,Lvl,3,WD,RFn,5,2,0,505,70.0,1998,VinylSd,7,804,200500
2,1953.0,0.0,5,910,Attchd,414,Wd Shng,910,0,3,0,4,NAmes,Normal,1996,Lvl,4,WD,Unf,7,2,196,0,74.0,1953,WdShing,5,105,116000
0,1949.0,0.0,5,1268,Attchd,288,HdBoard,1036,0,3,4,3,NAmes,Normal,1950,Lvl,4,WD,Unf,7,1,0,375,60.0,1949,HdBoard,6,832,133000
0,1941.0,0.0,5,1131,Detchd,200,Wd Sdng,676,455,3,0,3,OldTown,Abnorml,1950,Lvl,3,WD,Unf,6,1,26,0,52.0,1941,Wd Sdng,5,676,66500
2,2007.0,0.0,8,2610,BuiltIn,550,CmentBd,1184,1426,4,4,5,Somerst,Partial,2007,Lvl,4,New,Fin,5,2,208,64,75.0,2007,CemntBd,11,1184,303477
3,1963.0,0.0,4,1040,Attchd,648,Plywood,1040,0,3,0,3,Mitchel,Normal,1963,HLS,3,WD,Unf,5,2,0,633,94.0,1963,HdBoard,5,1064,132250
0,2004.0,216.0,9,2224,Attchd,738,VinylSd,1462,762,5,4,5,NridgHt,Normal,2005,Lvl,4,WD,Fin,5,3,184,1170,74.0,2004,VinylSd,10,1462,350000
2,1987.0,0.0,5,1155,Detchd,576,HdBoard,1155,0,3,0,4,Sawyer,Normal,1995,Lvl,3,WD,Unf,7,2,192,899,88.0,1961,HdBoard,6,1109,148000
0,1978.0,90.0,5,864,Attchd,336,VinylSd,864,0,3,0,3,CollgCr,Normal,2005,Lvl,4,WD,Unf,8,1,0,646,,1978,VinylSd,6,864,136500
0,2005.0,0.0,5,1090,Attchd,450,VinylSd,1090,0,5,0,3,Edwards,Normal,2006,Lvl,3,WD,Fin,5,2,0,980,60.0,2005,VinylSd,5,1090,157000
1,1990.0,117.0,7,1717,Attchd,400,HdBoard,1187,530,4,3,4,Timber,Normal,1991,Lvl,4,WD,RFn,5,2,168,902,44.0,1990,HdBoard,7,1156,187500
0,1993.0,0.0,6,1593,BuiltIn,389,VinylSd,808,785,4,3,3,Gilbert,Normal,1993,Lvl,3,WD,RFn,5,2,342,0,,1992,VinylSd,7,808,178000
0,1997.0,0.0,4,2230,Detchd,440,Wd Sdng,954,795,3,0,3,SWISU,Normal,1950,Bnk,4,WD,Unf,5,1,0,0,60.0,1912,Wd Sdng,10,795,118500
0,1967.0,60.0,5,892,Attchd,288,HdBoard,892,0,3,0,3,NAmes,Normal,1967,Lvl,3,WD,RFn,5,1,0,432,65.0,1967,HdBoard,5,892,100000
2,1999.0,60.0,9,1709,Attchd,506,MetalSd,1709,0,5,3,4,Somerst,Abnorml,2000,Lvl,4,CWD,Fin,5,2,97,1238,50.0,1999,MetalSd,5,1698,328900
0,2005.0,122.0,5,1712,Attchd,588,MetalSd,1712,0,3,0,3,NAmes,Family,2005,Lvl,3,WD,Fin,5,2,272,528,70.0,1959,MetalSd,8,1626,145000
0,1955.0,0.0,5,1393,Attchd,300,MetalSd,872,521,3,0,3,Edwards,Normal,1955,Lvl,3,WD,Unf,7,1,121,0,59.0,1955,MetalSd,8,816,135500
3,1970.0,0.0,8,2217,Attchd,621,Wd Sdng,2217,0,3,3,4,NAmes,Normal,1970,Lvl,4,WD,Unf,6,2,81,351,95.0,1970,Wd Sdng,8,2217,268000
0,1953.0,90.0,6,1505,Attchd,505,Wd Sdng,1505,0,3,3,3,NAmes,Normal,1953,Lvl,3,WD,RFn,4,2,0,1024,128.0,1953,Wd Sdng,6,1505,149500
1,2003.0,0.0,5,924,Detchd,576,MetalSd,672,252,3,1,3,NAmes,Normal,2006,Lvl,3,WD,Unf,7,2,0,0,60.0,1949,MetalSd,6,672,122900
0,1978.0,92.0,6,1683,Attchd,440,HdBoard,918,765,3,3,3,Sawyer,Normal,1978,Lvl,3,WD,RFn,5,2,243,226,70.0,1978,HdBoard,7,918,172500
0,1963.0,0.0,6,1068,Attchd,264,HdBoard,1068,0,3,0,3,Sawyer,Normal,2003,Lvl,3,WD,RFn,8,1,192,663,70.0,1963,HdBoard,6,1059,154500
1,1954.0,0.0,5,1383,Attchd,354,Plywood,1383,0,4,4,3,Sawyer,Normal,1954,Lvl,3,WD,Unf,5,1,511,1064,,1954,Wd Sdng,6,1383,165000
0,1979.0,0.0,5,1535,Attchd,400,Plywood,1535,0,0,0,3,SawyerW,Alloca,1979,Bnk,3,WD,Unf,5,2,0,0,64.0,1979,Plywood,8,0,118858
0,1963.0,415.0,6,1796,Attchd,483,HdBoard,983,813,3,3,3,NAmes,Normal,1963,Lvl,3,WD,RFn,5,2,0,400,71.0,1963,HdBoard,8,780,140000
0,1936.0,0.0,4,951,Detchd,327,Wd Sdng,951,0,3,0,3,IDOTRR,Abnorml,1950,Lvl,3,WD,Unf,6,1,0,285,50.0,1936,Wd Sdng,6,951,106500
0,1979.0,0.0,5,2240,Detchd,528,Plywood,1120,1120,0,0,3,SawyerW,Alloca,1979,Lvl,3,WD,Unf,5,2,154,0,64.0,1979,Plywood,12,0,142953
3,2009.0,760.0,9,2364,Attchd,820,VinylSd,2364,0,5,4,5,NridgHt,Partial,2010,Lvl,5,New,Fin,5,3,0,2188,100.0,2009,VinylSd,11,2330,611657
0,1961.0,0.0,5,1236,Attchd,288,Plywood,1236,0,3,3,3,Sawyer,Normal,1994,Lvl,3,WD,Unf,7,1,0,465,65.0,1961,HdBoard,6,912,135000
0,1979.0,0.0,4,858,Detchd,684,HdBoard,858,0,3,0,3,NAmes,Normal,1971,Lvl,3,WD,Unf,6,1,0,322,,1971,HdBoard,4,858,110000
1,1968.0,0.0,5,1306,Detchd,756,MetalSd,1306,0,3,0,3,NAmes,Normal,2000,Lvl,3,WD,Unf,7,1,0,860,64.0,1957,MetalSd,5,992,153000
0,2003.0,0.0,7,1509,Attchd,393,VinylSd,807,702,4,4,4,Gilbert,Normal,2003,Lvl,4,WD,Fin,5,2,0,0,63.0,2003,VinylSd,8,783,180000
0,2006.0,27.0,7,1670,Attchd,690,VinylSd,1670,0,4,4,4,Gilbert,Partial,2006,HLS,4,New,RFn,5,3,144,0,50.0,2006,VinylSd,7,1670,240000
0,1967.0,75.0,5,902,Attchd,288,Wd Sdng,902,0,3,0,3,Sawyer,Normal,1967,Lvl,3,WD,Unf,6,1,0,599,,1967,HdBoard,6,876,125500
0,1954.0,110.0,5,1063,Attchd,280,HdBoard,1063,0,3,0,3,NAmes,Normal,1954,Lvl,3,WD,RFn,5,1,0,354,80.0,1954,HdBoard,6,1056,128000
0,2006.0,208.0,8,1636,Attchd,865,VinylSd,1636,0,4,4,4,Somerst,Normal,2006,Lvl,4,WD,RFn,5,3,0,63,116.0,2006,VinylSd,8,1623,255000
0,1936.0,0.0,7,2057,Attchd,180,BrkFace,1020,1037,4,4,4,Crawfor,Normal,1987,Lvl,4,WD,Fin,7,1,0,223,86.0,1936,BrkFace,6,1017,250000
2,1983.0,0.0,5,902,Attchd,484,HdBoard,902,0,4,0,3,Mitchel,Normal,1983,Low,3,WD,Unf,5,2,164,301,,1983,HdBoard,5,864,131000
0,2005.0,0.0,6,1484,Attchd,390,VinylSd,742,742,4,4,4,Gilbert,Normal,2005,Lvl,4,WD,Fin,5,2,36,0,149.0,2005,VinylSd,8,742,174000
0,1960.0,361.0,5,2274,Detchd,480,MetalSd,1105,1169,3,0,3,NAmes,Normal,1960,Lvl,3,WD,Unf,5,2,0,443,80.0,1960,MetalSd,12,1105,154300
2,1978.0,0.0,5,1268,Detchd,252,Plywood,1268,0,4,0,4,CollgCr,Normal,1989,Lvl,3,WD,Unf,7,1,173,196,,1977,HdBoard,5,1268,143500
0,1925.0,0.0,5,1015,Detchd,450,MetalSd,1015,0,3,0,3,BrkSide,Abnorml,1950,Lvl,3,WD,Unf,7,1,0,489,51.0,1925,MetalSd,6,768,88000
0,1949.0,0.0,5,2002,2Types,871,MetalSd,1001,1001,3,0,3,Crawfor,Normal,1950,HLS,3,WD,Unf,6,3,0,284,82.0,1949,MetalSd,8,1001,145000
2,2009.0,76.0,6,1224,Detchd,528,VinylSd,612,612,4,0,4,Somerst,Partial,2009,Lvl,4,New,RFn,5,2,0,294,30.0,2009,VinylSd,4,612,173733
0,1970.0,80.0,4,1092,Attchd,286,CmentBd,546,546,3,0,3,MeadowV,Normal,1970,Lvl,3,WD,Unf,5,1,0,0,21.0,1970,CemntBd,6,546,75000
2,1958.0,0.0,2,480,Detchd,308,AsbShng,480,0,3,0,3,IDOTRR,Abnorml,1950,Lvl,3,WD,Unf,3,1,0,50,50.0,1949,AsbShng,4,480,35311
0,1956.0,0.0,4,1229,Attchd,284,VinylSd,1229,0,3,0,3,Edwards,Normal,1956,Lvl,3,WD,RFn,6,1,0,1059,,1956,VinylSd,6,1134,135000
1,1991.0,0.0,7,2127,Attchd,833,HdBoard,912,1215,5,3,4,SawyerW,Normal,1991,Lvl,4,WD,RFn,5,3,72,48,103.0,1991,HdBoard,8,1104,238000
0,1990.0,0.0,6,1414,Attchd,601,MetalSd,1414,0,4,3,3,NAmes,Normal,2002,Lvl,5,WD,Unf,8,2,0,528,87.0,1958,MetalSd,6,1184,176500
0,1994.0,105.0,6,1721,Attchd,471,HdBoard,936,785,4,0,4,SawyerW,Normal,1994,Lvl,4,WD,RFn,5,2,300,814,70.0,1994,HdBoard,7,928,201000
0,,0.0,5,2200,,0,MetalSd,1272,928,3,0,3,Edwards,Normal,2003,Lvl,3,WD,,7,0,0,1084,67.0,1900,MetalSd,9,1272,145900
0,2005.0,0.0,6,1316,Attchd,397,VinylSd,1316,0,4,4,4,Gilbert,Partial,2006,Lvl,4,New,Fin,5,2,100,28,65.0,2005,VinylSd,6,1316,169990
0,1993.0,0.0,6,1617,Attchd,533,Plywood,1617,0,4,2,4,SawyerW,Normal,1994,Lvl,4,WD,RFn,5,2,0,165,50.0,1993,Plywood,5,1604,193000
0,1980.0,157.0,6,1686,Attchd,612,Plywood,1686,0,4,3,3,NWAmes,Normal,1980,Lvl,3,WD,Unf,6,2,384,625,79.0,1980,Plywood,7,1686,207500
2,1977.0,0.0,5,1126,Attchd,540,VinylSd,1126,0,4,0,5,NWAmes,Abnorml,1977,Lvl,3,WD,RFn,6,2,180,767,,1977,VinylSd,6,1126,175000
0,2003.0,340.0,8,2374,BuiltIn,656,VinylSd,1234,1140,4,4,5,NridgHt,Normal,2004,Lvl,4,WD,Fin,5,3,104,0,93.0,2003,VinylSd,10,1181,285000
0,1968.0,342.0,7,1978,Attchd,486,MetalSd,1098,880,3,4,3,NWAmes,Normal,1968,Lvl,3,WD,RFn,5,2,0,552,,1968,MetalSd,9,832,176000
2,2001.0,0.0,8,1788,Attchd,522,VinylSd,1788,0,4,3,5,CollgCr,Normal,2001,Lvl,4,WD,RFn,5,2,202,0,,2001,VinylSd,7,1753,236500
0,1997.0,285.0,7,2236,BuiltIn,642,HdBoard,993,1243,4,3,4,Gilbert,Normal,1997,Lvl,3,WD,Fin,5,2,0,0,,1997,HdBoard,8,964,222000
2,2007.0,0.0,8,1466,Attchd,610,VinylSd,1466,0,4,0,4,Timber,Normal,2007,HLS,4,WD,Fin,5,3,100,16,73.0,2007,VinylSd,7,1466,201000
0,1965.0,0.0,5,925,Detchd,429,VinylSd,925,0,3,0,3,NAmes,Normal,1965,Lvl,3,WD,Unf,6,1,0,338,70.0,1965,VinylSd,5,925,117500
0,2006.0,302.0,9,1905,Attchd,788,ImStucc,1905,0,5,4,5,Somerst,Normal,2006,Lvl,5,WD,Fin,5,3,0,0,84.0,2006,VinylSd,8,1905,320000
2,2004.0,210.0,7,1500,Attchd,570,VinylSd,1500,0,4,0,4,CollgCr,Normal,2004,Lvl,4,WD,RFn,5,2,192,20,63.0,2004,VinylSd,6,1500,190000
3,1960.0,0.0,7,2069,Attchd,505,Wd Sdng,2069,0,4,4,4,NAmes,Normal,2007,HLS,3,WD,RFn,7,2,0,425,313.0,1960,Wd Sdng,9,585,242000
1,1953.0,108.0,4,747,Detchd,528,MetalSd,747,0,2,0,3,BrkSide,Normal,1953,Lvl,3,WD,Unf,5,2,0,0,52.0,1926,MetalSd,5,600,79900
0,2003.0,,7,1200,Attchd,555,VinylSd,1200,0,4,0,4,SawyerW,Normal,2003,Lvl,4,WD,RFn,5,2,0,833,67.0,2003,VinylSd,5,1176,184900
1,2005.0,0.0,7,1971,Attchd,689,VinylSd,1113,858,4,4,4,Somerst,Normal,2005,Lvl,4,WD,RFn,5,2,0,341,75.0,2005,VinylSd,8,1113,253000
1,2006.0,0.0,7,1962,Attchd,868,VinylSd,1391,571,4,0,4,CollgCr,Partial,2006,Lvl,4,New,RFn,5,3,0,464,73.0,2006,VinylSd,7,1391,239799
1,1940.0,0.0,7,2403,Attchd,349,MetalSd,1207,1196,3,3,3,ClearCr,Normal,1950,Lvl,3,COD,Unf,7,1,56,0,,1940,MetalSd,10,1032,244400
3,1976.0,0.0,6,1728,Attchd,574,Plywood,1728,0,3,0,3,Mitchel,Normal,1976,Lvl,3,WD,Unf,5,2,40,936,55.0,1976,Plywood,8,1728,150900
0,1999.0,298.0,7,2060,BuiltIn,390,VinylSd,1022,1038,4,3,4,Gilbert,Normal,1999,Lvl,4,WD,RFn,5,2,0,772,,1999,VinylSd,8,992,214000
3,,0.0,4,1440,,0,MetalSd,1440,0,4,0,3,Edwards,Abnorml,1977,Lvl,3,Oth,,3,0,321,1440,42.0,1977,MetalSd,8,1440,150000
2,1967.0,0.0,5,1632,Attchd,576,Plywood,1632,0,3,0,3,Mitchel,Normal,1967,Low,3,WD,Unf,4,2,0,0,100.0,1967,HdBoard,8,1632,143000
0,1958.0,541.0,6,1344,Basment,525,HdBoard,1344,0,3,4,4,Timber,Abnorml,1958,Lvl,3,COD,RFn,6,2,0,111,,1958,HdBoard,7,819,137500
0,1963.0,0.0,5,1869,Detchd,456,VinylSd,1188,561,3,0,3,OldTown,Normal,1996,Lvl,3,WD,Unf,6,2,48,1088,98.0,1890,VinylSd,7,1088,124900
2,1959.0,128.0,5,1144,Attchd,796,HdBoard,1144,0,3,3,3,NAmes,Normal,1959,Lvl,3,WD,RFn,6,1,86,748,70.0,1959,HdBoard,6,1144,143000
2,2002.0,236.0,8,1629,Attchd,808,VinylSd,1629,0,4,4,4,Timber,Normal,2003,Lvl,4,WD,Fin,5,3,0,1300,85.0,2002,VinylSd,9,1616,270000
0,2002.0,144.0,7,1776,Attchd,474,VinylSd,936,840,4,3,4,CollgCr,Normal,2002,Lvl,4,WD,RFn,5,2,144,0,65.0,2002,VinylSd,7,936,192500
0,1972.0,0.0,6,1381,Attchd,676,Plywood,1381,0,3,3,4,NWAmes,Normal,2006,Lvl,3,WD,RFn,7,2,0,982,78.0,1972,Plywood,5,1161,197500
0,1980.0,0.0,5,864,Detchd,720,VinylSd,864,0,3,0,4,NAmes,Normal,2002,Lvl,3,WD,RFn,8,2,194,398,60.0,1950,VinylSd,5,864,129000
0,1979.0,0.0,5,965,Detchd,300,VinylSd,965,0,3,0,3,SawyerW,Abnorml,1965,Lvl,3,WD,Unf,5,1,421,641,60.0,1965,VinylSd,6,828,119900
2,1974.0,0.0,5,768,Detchd,396,HdBoard,768,0,4,0,3,CollgCr,Normal,2003,Lvl,3,WD,Fin,8,1,192,660,60.0,1972,WdShing,5,768,133900
2,1969.0,232.0,5,1968,Attchd,530,HdBoard,1168,800,3,1,3,Mitchel,Normal,1969,Lvl,3,WD,RFn,4,2,305,562,,1969,HdBoard,7,784,172000
3,,250.0,6,980,,0,Plywood,980,0,4,0,3,Edwards,AdjLand,1975,Lvl,3,WD,,5,0,0,945,35.0,1975,WdShing,4,945,127500
0,1946.0,423.0,6,1958,Attchd,492,MetalSd,979,979,4,0,3,Crawfor,Normal,1950,HLS,3,WD,Unf,6,2,0,484,82.0,1946,MetalSd,8,979,145000
0,1980.0,0.0,6,1229,Attchd,462,MetalSd,561,668,4,3,3,Blueste,Normal,1980,Lvl,3,WD,Fin,6,2,150,285,24.0,1980,MetalSd,5,561,124000
0,1977.0,0.0,5,1057,Detchd,576,MetalSd,1057,0,3,0,3,Sawyer,Normal,1962,Lvl,3,WD,Fin,5,2,0,417,70.0,1962,MetalSd,6,1057,132000
1,2003.0,0.0,7,1337,Attchd,531,VinylSd,1337,0,4,0,4,CollgCr,Normal,2003,Lvl,4,WD,RFn,5,2,0,699,65.0,2003,VinylSd,6,1337,185000
0,1999.0,0.0,7,1416,Detchd,484,MetalSd,696,720,4,0,4,Somerst,Normal,1999,Lvl,4,WD,Unf,5,2,0,604,24.0,1999,MetalSd,6,696,155000
3,,0.0,5,858,,0,Plywood,858,0,3,0,3,BrkSide,Normal,2008,Lvl,3,WD,,7,0,117,696,50.0,1958,Wd Sdng,4,858,116500
0,1977.0,424.0,6,2872,Attchd,619,HdBoard,1542,1330,4,3,3,NWAmes,Normal,1995,Lvl,3,WD,Fin,7,2,550,896,,1977,HdBoard,11,1330,272000
0,1976.0,0.0,6,1548,Detchd,440,Brk Cmn,804,744,4,3,4,NPkVill,Normal,1976,Lvl,3,WD,Unf,6,2,48,556,24.0,1976,Plywood,7,804,155000
0,2007.0,0.0,9,1800,Attchd,702,VinylSd,1800,0,5,0,5,CollgCr,Normal,2007,Lvl,4,WD,Fin,5,2,288,0,122.0,2007,VinylSd,7,1800,239000
0,2002.0,44.0,7,1894,BuiltIn,510,VinylSd,824,1070,4,4,4,Timber,Normal,2003,Lvl,4,WD,Fin,5,2,0,624,80.0,2002,VinylSd,8,817,214900
0,2005.0,0.0,6,1484,Attchd,393,VinylSd,783,701,4,4,4,Gilbert,Partial,2007,Lvl,4,New,Fin,5,2,0,0,65.0,2005,VinylSd,8,783,178900
0,1940.0,0.0,5,1308,Detchd,256,MetalSd,976,332,3,3,3,Crawfor,Normal,1950,HLS,4,WD,Unf,7,1,0,428,130.0,1940,MetalSd,7,728,160000
0,1955.0,151.0,5,1098,Attchd,260,Wd Sdng,1098,0,3,0,3,NAmes,Normal,1955,Lvl,3,WD,Unf,7,1,0,902,,1955,Wd Sdng,6,1098,135000
0,,0.0,3,968,,0,VinylSd,600,368,3,0,3,OldTown,Abnorml,1950,Lvl,3,WD,,6,0,0,0,50.0,1910,VinylSd,6,600,37900
3,1958.0,105.0,6,1095,Attchd,264,HdBoard,1095,0,3,0,3,NAmes,Normal,1958,Lvl,3,ConLD,RFn,5,1,0,513,75.0,1958,HdBoard,6,588,140000
0,,0.0,4,1192,,0,AsbShng,720,472,3,0,3,NAmes,Abnorml,1950,Lvl,3,WD,,4,0,0,0,60.0,1949,AsbShng,6,720,135000
0,2003.0,106.0,7,1626,BuiltIn,474,Wd Shng,764,862,4,0,4,NridgHt,Normal,2004,Lvl,4,WD,RFn,5,2,0,567,36.0,2003,VinylSd,6,764,173000
0,1979.0,0.0,6,918,Attchd,264,Plywood,918,0,4,3,3,SawyerW,Normal,1979,Lvl,3,WD,Unf,5,1,28,0,55.0,1979,Plywood,5,918,99500
0,2007.0,,7,1428,Attchd,480,CmentBd,1428,0,4,0,4,Somerst,Partial,2008,Lvl,4,New,Fin,5,2,0,0,95.0,2007,CemntBd,6,1428,182000
0,1997.0,0.0,7,2019,Detchd,532,HdBoard,1136,883,4,0,4,BrkSide,Normal,1993,Lvl,3,WD,Unf,8,2,509,0,60.0,1910,HdBoard,8,728,167500
0,2000.0,0.0,7,1382,Detchd,490,MetalSd,673,709,4,0,4,Somerst,Normal,2000,Lvl,4,WD,Unf,5,2,153,641,,2000,MetalSd,6,673,165000
0,,0.0,4,869,,0,Wd Sdng,869,0,4,0,2,BrkSide,Normal,1958,Bnk,3,WD,,7,0,0,0,51.0,1923,Wd Sdng,4,440,85500
0,2007.0,,7,1241,Attchd,569,VinylSd,1241,0,4,0,4,Somerst,Partial,2007,Lvl,4,New,Fin,5,2,0,1106,35.0,2006,VinylSd,4,1241,199900
0,1999.0,0.0,4,894,Detchd,400,MetalSd,894,0,3,0,3,Edwards,Abnorml,1954,Bnk,3,WD,Unf,5,2,0,552,68.0,1954,MetalSd,5,894,110000
0,1963.0,0.0,5,1121,Detchd,480,VinylSd,1121,0,3,0,3,Sawyer,Normal,1963,Lvl,3,WD,Unf,6,2,0,651,80.0,1963,VinylSd,5,1121,139000
2,1961.0,210.0,7,999,Attchd,588,CmentBd,999,0,3,0,5,NAmes,Normal,2007,Lvl,5,WD,RFn,9,2,144,867,,1961,CemntBd,6,944,178400
0,1998.0,975.0,8,2612,Attchd,676,VinylSd,1276,1336,4,3,4,NoRidge,Normal,1999,Lvl,4,WD,Fin,5,3,250,854,98.0,1998,VinylSd,8,1225,336000
2,2007.0,16.0,7,1266,Attchd,388,VinylSd,1266,0,4,4,4,Blmngtn,Normal,2007,Lvl,4,WD,Fin,5,2,100,0,43.0,2007,VinylSd,6,1266,159895
1,2002.0,0.0,8,2290,Attchd,779,CmentBd,1149,1141,4,4,4,CollgCr,Normal,2002,Lvl,4,WD,Unf,5,2,0,0,,2002,CemntBd,9,1128,255900
0,1977.0,0.0,5,1734,Attchd,539,Plywood,1302,432,0,0,4,Mitchel,Normal,1977,Lvl,3,COD,Unf,5,2,0,0,75.0,1977,Plywood,8,0,126000
0,1950.0,0.0,5,1164,Detchd,240,MetalSd,1164,0,3,0,3,Edwards,Normal,1950,Lvl,3,ConLD,Unf,5,1,0,1040,68.0,1950,MetalSd,5,1164,125000
0,1950.0,0.0,6,1635,Attchd,255,VinylSd,1001,634,3,0,4,OldTown,Normal,2003,Lvl,3,WD,Unf,8,1,394,0,59.0,1910,VinylSd,5,485,117000
2,2010.0,450.0,9,1940,Attchd,606,VinylSd,1940,0,5,4,5,NridgHt,Partial,2010,Lvl,5,New,Fin,5,3,168,1646,83.0,2009,VinylSd,8,1930,395192
0,1976.0,298.0,6,2030,Attchd,551,Plywood,1118,912,3,3,4,NWAmes,Normal,1976,Lvl,3,WD,Fin,6,2,0,156,,1976,Plywood,8,848,195000
0,2006.0,0.0,7,1576,Attchd,614,VinylSd,778,798,4,0,4,Somerst,Partial,2006,Lvl,4,New,RFn,5,2,0,0,65.0,2006,VinylSd,6,770,197000
0,1997.0,423.0,8,2392,Attchd,870,VinylSd,1407,985,4,3,4,NoRidge,Normal,1998,Lvl,4,WD,Fin,5,3,0,1074,82.0,1997,VinylSd,7,1396,348000
0,1925.0,0.0,8,1742,Attchd,424,Wd Sdng,916,826,3,4,4,OldTown,Normal,1986,Lvl,4,WD,Unf,9,2,0,216,121.0,1882,Wd Sdng,8,916,168000
3,1964.0,340.0,6,1851,Attchd,440,Wd Sdng,1020,831,3,2,4,NAmes,Normal,1993,Lvl,3,WD,RFn,8,2,239,536,80.0,1964,Wd Sdng,7,822,187000
0,2005.0,0.0,6,1500,Attchd,564,VinylSd,750,750,4,0,4,CollgCr,Partial,2006,Lvl,3,New,RFn,5,2,0,0,68.0,2005,VinylSd,6,750,173900
3,2008.0,230.0,10,1718,Attchd,786,CmentBd,1718,0,5,4,5,NridgHt,Normal,2007,Lvl,5,WD,Fin,5,3,216,1172,96.0,2006,CemntBd,7,1700,337500
0,1946.0,0.0,4,1230,Detchd,305,MetalSd,774,456,3,0,3,BrkSide,Abnorml,1950,Lvl,3,WD,Unf,7,1,0,384,51.0,1946,MetalSd,5,747,121600
0,1961.0,0.0,5,1050,Attchd,368,Wd Sdng,1050,0,3,0,3,NAmes,Normal,1961,Lvl,3,COD,Unf,6,1,0,915,,1961,Wd Sdng,6,1050,136500
0,1970.0,571.0,6,1442,Attchd,615,HdBoard,1442,0,3,3,3,NWAmes,Normal,1970,Lvl,3,WD,RFn,6,2,371,0,,1970,HdBoard,6,1442,185000
0,1922.0,0.0,3,1077,Detchd,210,Wd Sdng,1077,0,3,4,3,IDOTRR,Normal,1950,Lvl,3,WD,Unf,4,1,0,0,60.0,1922,Wd Sdng,6,1007,91000
2,2006.0,24.0,7,1208,Attchd,632,VinylSd,1208,0,4,0,4,CollgCr,Normal,2006,Lvl,4,WD,RFn,5,2,105,686,64.0,2006,VinylSd,6,1187,206000
0,1956.0,0.0,3,944,Detchd,528,Brk Cmn,944,0,0,0,2,Edwards,Normal,1952,Lvl,3,WD,Unf,3,2,0,0,74.0,1952,BrkComm,4,0,82000
0,1920.0,0.0,5,691,Detchd,216,Wd Sdng,691,0,2,0,5,OldTown,Abnorml,1950,Lvl,3,WD,Unf,6,1,0,0,60.0,1920,Wd Sdng,4,691,86000
0,2006.0,53.0,8,1574,Attchd,824,VinylSd,1574,0,4,4,4,Somerst,Normal,2006,Lvl,4,WD,RFn,5,3,144,24,75.0,2006,VinylSd,7,1574,232000
0,1976.0,164.0,5,1680,Detchd,528,VinylSd,1680,0,3,0,3,NWAmes,Normal,1976,Lvl,3,WD,Unf,6,2,0,0,,1976,VinylSd,8,1680,136905
0,2005.0,16.0,7,1504,Attchd,457,VinylSd,1504,0,4,4,4,Blmngtn,Normal,2006,Lvl,4,WD,Fin,5,2,156,16,43.0,2005,VinylSd,7,1346,181000
2,1977.0,220.0,5,985,Attchd,328,HdBoard,985,0,4,0,3,CollgCr,Normal,1977,Lvl,4,WD,Unf,8,1,210,595,65.0,1977,HdBoard,6,985,149900
0,1970.0,0.0,6,1657,Attchd,484,Plywood,1657,0,4,3,3,NAmes,Normal,1970,Lvl,3,WD,Unf,3,2,0,1237,,1970,Plywood,7,1657,163500
0,1970.0,0.0,4,1092,Attchd,286,CmentBd,546,546,3,0,3,MeadowV,Normal,1970,Lvl,3,WD,RFn,4,1,238,273,21.0,1970,CemntBd,6,546,88000
1,2004.0,108.0,7,1710,Attchd,550,VinylSd,1710,0,5,4,4,Mitchel,Normal,2005,Lvl,4,WD,Fin,5,2,100,0,43.0,2004,VinylSd,7,1710,240000
0,,0.0,5,1522,,0,Wd Sdng,1008,0,3,0,3,SWISU,Normal,1950,Lvl,3,WD,,5,0,0,0,60.0,1926,Wd Sdng,7,1008,102000
0,1948.0,0.0,5,1271,Attchd,312,Wd Sdng,720,551,3,4,3,Sawyer,Normal,1950,Lvl,3,WD,Unf,5,1,0,0,115.0,1948,Wd Sdng,7,720,135000
0,,0.0,5,1664,,0,AsphShn,1664,0,0,0,3,Edwards,Normal,1965,Lvl,3,WD,,5,0,0,0,75.0,1965,AsphShn,8,0,100000
0,1923.0,0.0,6,1502,Detchd,180,Wd Sdng,900,602,3,3,4,Crawfor,Normal,1996,Lvl,3,WD,Unf,7,1,96,0,55.0,1923,Wd Sdng,7,602,165000
0,1956.0,0.0,5,1022,Detchd,280,Stucco,1022,0,3,0,3,OldTown,Normal,2006,Lvl,3,WD,Unf,4,1,0,247,60.0,1910,MetalSd,4,1022,85000
0,1948.0,206.0,6,1082,Detchd,240,MetalSd,1082,0,3,4,3,NAmes,Normal,1950,Lvl,3,WD,Unf,5,1,0,336,60.0,1948,MetalSd,5,1082,119200
0,2001.0,0.0,8,1665,Attchd,528,VinylSd,810,855,4,0,4,NWAmes,Normal,2001,Lvl,4,WD,Fin,6,2,0,643,70.0,2001,VinylSd,6,810,227000
