RemodAge,TotalArea,BsmtExposure,MasVnrArea,GarageType,LotArea,FireplaceQu,Exterior2nd,BsmtQual,TotalFinSF,KitchenQual,Neighborhood,SaleCondition,FullBath,GarageAge,HouseStyle,MSZoning,LandContour,SaleType,GarageFinish,Foundation,GarageCars,WoodDeckSF,OverallScore,LotFrontage,Exterior1st,TotRmsAbvGrd,SalePrice
39,2906,0,76.0,Detchd,8750,0,MetalSd,3,1830,3,NAmes,Normal,1,36.0,1Story,RL,Lvl,WD,Unf,CBlock,2,0,5.3,,MetalSd,5,148500
0,4154,2,274.0,Attchd,10656,4,VinylSd,4,1646,4,Timber,Partial,2,0.0,1Story,RL,HLS,New,RFn,PConc,3,192,7.1,67.0,VinylSd,6,248900
46,2704,0,0.0,Attchd,6970,0,VinylSd,3,2052,2,Sawyer,Normal,1,46.0,1Story,RL,Lvl,WD,RFn,CBlock,2,168,4.3,85.0,VinylSd,5,129000
56,2992,0,0.0,Attchd,14762,3,Plywood,0,2267,3,Gilbert,Normal,2,27.0,2Story,RL,Lvl,WD,Unf,Slab,2,120,5.3,,Plywood,7,169000
16,3573,0,246.0,Attchd,9938,3,MetalSd,4,2699,4,SawyerW,Normal,2,17.0,2Story,RL,Lvl,WD,Fin,PConc,2,156,6.3999999999999995,80.0,MetalSd,8,236000
47,2096,0,0.0,Detchd,6600,0,MetalSd,3,894,3,NAmes,Normal,1,47.0,1Story,RL,Lvl,WD,Unf,CBlock,1,0,5.0,60.0,MetalSd,5,109500
12,3009,0,116.0,Attchd,8750,0,VinylSd,4,2187,4,CollgCr,Normal,2,12.0,2Story,RL,Lvl,WD,RFn,PConc,2,0,5.699999999999999,70.0,VinylSd,7,200500
12,1429,2,0.0,Attchd,8892,0,Wd Shng,3,910,4,NAmes,Normal,1,55.0,1Story,RL,Lvl,WD,Unf,Stone,2,196,5.6,74.0,WdShing,5,116000
59,2388,0,0.0,Attchd,12144,4,HdBoard,3,1411,3,NAmes,Normal,1,60.0,1Story,RL,Lvl,WD,Unf,CBlock,1,0,5.6,60.0,HdBoard,6,133000
59,2007,0,0.0,Detchd,5720,0,Wd Sdng,3,1131,3,OldTown,Abnorml,1,68.0,1.5Fin,RM,Lvl,WD,Unf,CBlock,1,26,5.3,52.0,Wd Sdng,5,66500
0,4344,2,0.0,BuiltIn,9000,4,CmentBd,4,2674,5,Somerst,Partial,2,0.0,2Story,FV,Lvl,New,Fin,PConc,2,208,7.1,75.0,CemntBd,11,303477
44,2752,3,0.0,Attchd,25286,0,Plywood,3,1673,3,Mitchel,Normal,1,44.0,1Story,RL,HLS,WD,Unf,PConc,2,0,4.3,94.0,HdBoard,5,132250
4,4424,0,216.0,Attchd,8834,4,VinylSd,5,3394,5,NridgHt,Normal,2,5.0,2Story,RL,Lvl,WD,Fin,PConc,3,184,7.8,74.0,VinylSd,10,350000
15,2840,2,0.0,Detchd,11782,0,HdBoard,3,2054,4,Sawyer,Normal,1,23.0,SFoyer,RL,Lvl,WD,Unf,CBlock,2,192,5.6,88.0,HdBoard,6,148000
4,2064,0,90.0,Attchd,7000,0,VinylSd,3,1510,3,CollgCr,Normal,1,31.0,1Story,RL,Lvl,WD,Unf,CBlock,1,0,5.9,,VinylSd,6,136500
1,2630,0,0.0,Attchd,7024,0,VinylSd,5,2070,3,Edwards,Normal,1,2.0,1Story,RL,Lvl,WD,Fin,PConc,2,0,5.0,60.0,VinylSd,5,157000
16,3273,1,117.0,Attchd,13758,3,HdBoard,4,2619,4,Timber,Normal,2,17.0,1.5Fin,RL,Lvl,WD,RFn,CBlock,2,168,6.3999999999999995,44.0,HdBoard,7,187500
16,2790,0,0.0,BuiltIn,9636,3,VinylSd,4,1593,3,Gilbert,Normal,2,16.0,2Story,RL,Lvl,WD,RFn,PConc,2,342,5.699999999999999,,VinylSd,7,178000
56,3465,0,0.0,Detchd,6204,0,Wd Sdng,3,1749,3,SWISU,Normal,1,9.0,2.5Fin,RL,Bnk,WD,Unf,PConc,1,0,4.3,60.0,Wd Sdng,10,118500
42,2072,0,60.0,Attchd,7150,0,HdBoard,3,1324,3,NAmes,Normal,1,42.0,1Story,RL,Lvl,WD,RFn,CBlock,1,0,5.0,65.0,HdBoard,5,100000
8,3913,2,60.0,Attchd,5119,3,MetalSd,5,2947,4,Somerst,Abnorml,2,9.0,1Story,FV,Lvl,CWD,Fin,PConc,2,97,7.8,50.0,MetalSd,5,328900
1,3926,0,122.0,Attchd,8393,0,MetalSd,3,2240,3,NAmes,Family,2,1.0,1Story,RL,Lvl,WD,Fin,CBlock,2,272,5.0,70.0,MetalSd,8,145000
53,2509,0,0.0,Attchd,16466,0,MetalSd,3,1393,3,Edwards,Normal,1,53.0,1.5Fin,RL,Lvl,WD,Unf,PConc,1,121,5.6,59.0,MetalSd,8,135500
37,5055,3,0.0,Attchd,15865,3,Wd Sdng,3,3391,4,NAmes,Normal,2,37.0,1Story,RL,Lvl,WD,Unf,PConc,2,81,7.3999999999999995,95.0,Wd Sdng,8,268000
56,3515,0,90.0,Attchd,12160,3,Wd Sdng,3,2529,3,NAmes,Normal,1,56.0,1Story,RL,Lvl,WD,RFn,CBlock,2,0,5.3999999999999995,128.0,Wd Sdng,6,149500
1,2172,1,0.0,Detchd,8064,1,MetalSd,3,924,3,NAmes,Normal,1,4.0,1.5Fin,RL,Lvl,WD,Unf,CBlock,2,0,5.6,60.0,MetalSd,6,122900
31,3041,0,92.0,Attchd,11184,3,HdBoard,3,2409,3,Sawyer,Normal,2,31.0,2Story,RL,Lvl,WD,RFn,CBlock,2,243,5.699999999999999,70.0,HdBoard,7,172500
3,2391,0,0.0,Attchd,8414,0,HdBoard,3,1731,3,Sawyer,Normal,1,43.0,1Story,RL,Lvl,WD,RFn,CBlock,1,192,6.6,70.0,HdBoard,6,154500
54,3120,1,0.0,Attchd,13284,4,Plywood,4,2447,3,Sawyer,Normal,1,54.0,1Story,RL,Lvl,WD,Unf,PConc,1,511,5.0,,Wd Sdng,6,165000
30,1935,0,0.0,Attchd,7018,0,Plywood,0,1535,3,SawyerW,Alloca,2,30.0,1Story,RL,Bnk,WD,Unf,Slab,2,0,5.0,64.0,Plywood,8,118858
45,3059,0,415.0,Attchd,7056,3,HdBoard,3,2196,3,NAmes,Normal,1,45.0,2Story,RL,Lvl,WD,RFn,CBlock,2,0,5.699999999999999,71.0,HdBoard,8,140000
56,2229,0,0.0,Detchd,8765,0,Wd Sdng,3,1236,3,IDOTRR,Abnorml,1,70.0,1Story,RM,Lvl,WD,Unf,BrkTil,1,0,4.6,50.0,Wd Sdng,6,106500
30,2768,0,0.0,Detchd,7018,0,Plywood,0,2240,3,SawyerW,Alloca,2,30.0,2Story,RL,Lvl,WD,Unf,Slab,2,154,5.0,64.0,Plywood,12,142953
0,5514,3,760.0,Attchd,12919,4,VinylSd,5,4552,5,NridgHt,Partial,2,1.0,1Story,RL,Lvl,New,Fin,PConc,3,0,7.8,100.0,VinylSd,11,611657
12,2436,0,0.0,Attchd,6993,3,Plywood,3,1701,3,Sawyer,Normal,1,45.0,1Story,RL,Lvl,WD,Unf,CBlock,1,0,5.6,65.0,HdBoard,6,135000
36,2400,0,0.0,Detchd,7340,0,HdBoard,3,1180,3,NAmes,Normal,1,28.0,1Story,RL,Lvl,WD,Unf,CBlock,1,0,4.6,,HdBoard,4,110000
9,3054,1,0.0,Detchd,8712,0,MetalSd,3,2166,3,NAmes,Normal,1,41.0,1Story,RL,Lvl,WD,Unf,CBlock,1,0,5.6,64.0,MetalSd,5,153000
3,2685,0,0.0,Attchd,7875,4,VinylSd,4,1509,4,Gilbert,Normal,2,3.0,2Story,RL,Lvl,WD,Fin,PConc,2,0,6.3999999999999995,63.0,VinylSd,8,180000
0,4030,0,27.0,Attchd,14859,4,VinylSd,4,1670,4,Gilbert,Partial,2,0.0,1Story,RL,HLS,New,RFn,PConc,3,144,6.3999999999999995,50.0,VinylSd,7,240000
40,2066,0,75.0,Attchd,6173,0,Wd Sdng,3,1501,3,Sawyer,Normal,1,40.0,1Story,RL,Lvl,WD,Unf,CBlock,1,0,5.3,,HdBoard,6,125500
56,2399,0,110.0,Attchd,9920,0,HdBoard,3,1707,3,NAmes,Normal,1,56.0,1Story,RL,Lvl,WD,RFn,CBlock,1,0,5.0,80.0,HdBoard,6,128000
1,4124,0,208.0,Attchd,13501,4,VinylSd,4,1699,4,Somerst,Normal,2,1.0,1Story,RL,Lvl,WD,RFn,PConc,3,0,7.1,116.0,VinylSd,8,255000
19,3254,0,0.0,Attchd,11500,4,BrkFace,4,2280,4,Crawfor,Normal,1,70.0,1.5Fin,RL,Lvl,WD,Fin,CBlock,1,0,7.0,86.0,BrkFace,6,250000
23,2250,2,0.0,Attchd,8885,0,HdBoard,4,1527,3,Mitchel,Normal,1,23.0,1Story,RL,Low,WD,Unf,CBlock,2,164,5.0,,HdBoard,5,131000
4,2616,0,0.0,Attchd,12589,4,VinylSd,4,1484,4,Gilbert,Normal,2,4.0,2Story,RL,Lvl,WD,Fin,PConc,2,36,5.699999999999999,149.0,VinylSd,8,174000
50,3859,0,361.0,Detchd,11600,0,MetalSd,3,2717,3,NAmes,Normal,2,50.0,2Story,RL,Lvl,WD,Unf,CBlock,2,0,5.0,80.0,MetalSd,12,154300
20,2788,2,0.0,Detchd,9286,0,Plywood,4,1464,4,CollgCr,Normal,1,31.0,1Story,RL,Lvl,WD,Unf,CBlock,1,173,5.6,,HdBoard,5,143500
56,2233,0,0.0,Detchd,6120,0,MetalSd,3,1504,3,BrkSide,Abnorml,1,81.0,1Story,RM,Lvl,WD,Unf,BrkTil,1,0,5.6,51.0,MetalSd,6,88000
57,3874,0,0.0,2Types,6270,0,MetalSd,3,2286,3,Crawfor,Normal,2,58.0,2Story,RH,HLS,WD,Unf,CBlock,3,0,5.3,82.0,MetalSd,8,145000
0,2364,2,76.0,Detchd,3000,0,VinylSd,4,1518,4,Somerst,Partial,2,0.0,2Story,FV,Lvl,New,RFn,PConc,2,0,5.699999999999999,30.0,VinylSd,4,173733
37,1924,0,80.0,Attchd,2001,0,CmentBd,3,1092,3,MeadowV,Normal,1,37.0,2Story,RM,Lvl,WD,Unf,CBlock,1,0,4.3,21.0,CemntBd,6,75000
56,1268,2,0.0,Detchd,9000,0,AsbShng,3,530,3,IDOTRR,Abnorml,0,48.0,1Story,C (all),Lvl,WD,Unf,CBlock,1,0,2.3,50.0,AsbShng,4,35311
53,2647,0,0.0,Attchd,17140,0,VinylSd,3,2288,3,Edwards,Normal,1,53.0,1Story,RL,Lvl,WD,RFn,CBlock,1,0,4.6,,VinylSd,6,135000
16,4064,1,0.0,Attchd,13125,3,HdBoard,5,2809,4,SawyerW,Normal,2,16.0,2Story,RL,Lvl,WD,RFn,PConc,3,72,6.3999999999999995,103.0,HdBoard,8,238000
6,3199,0,0.0,Attchd,11029,3,MetalSd,4,2353,3,NAmes,Normal,1,18.0,1Story,RL,Lvl,WD,Unf,CBlock,2,0,6.6,87.0,MetalSd,6,176500
13,3120,0,105.0,Attchd,8462,0,HdBoard,4,2535,4,SawyerW,Normal,2,13.0,2Story,RL,Lvl,WD,RFn,PConc,2,300,5.699999999999999,70.0,HdBoard,7,201000
5,3472,0,0.0,,8777,0,MetalSd,3,3284,3,Edwards,Normal,2,,1.5Fin,RL,Lvl,WD,,CBlock,0,0,5.6,67.0,MetalSd,9,145900
0,3029,0,0.0,Attchd,10237,4,VinylSd,4,1344,4,Gilbert,Partial,2,1.0,1Story,RL,Lvl,New,Fin,PConc,2,100,5.699999999999999,65.0,VinylSd,6,169990
14,3754,0,0.0,Attchd,8012,2,Plywood,4,2623,4,SawyerW,Normal,2,15.0,1Story,RL,Lvl,WD,RFn,PConc,2,0,5.699999999999999,50.0,Plywood,5,193000
26,3984,0,157.0,Attchd,10240,3,Plywood,4,3372,3,NWAmes,Normal,2,26.0,1Story,RL,Lvl,WD,Unf,CBlock,2,384,5.999999999999999,79.0,Plywood,7,207500
31,2792,2,0.0,Attchd,15611,0,VinylSd,4,1986,5,NWAmes,Abnorml,2,31.0,1Story,RL,Lvl,WD,RFn,PConc,2,180,5.3,,VinylSd,6,175000
3,4211,0,340.0,BuiltIn,11999,4,VinylSd,4,2374,5,NridgHt,Normal,2,4.0,2Story,RL,Lvl,WD,Fin,PConc,3,104,7.1,93.0,VinylSd,10,285000
40,3296,0,342.0,Attchd,9900,4,MetalSd,3,2530,3,NWAmes,Normal,2,40.0,2Story,RL,Lvl,WD,RFn,CBlock,2,0,6.3999999999999995,,MetalSd,9,176000
8,4063,2,0.0,Attchd,11838,3,VinylSd,4,1788,5,CollgCr,Normal,2,8.0,1Story,RL,Lvl,WD,RFn,PConc,2,202,7.1,,VinylSd,7,236500
9,3842,0,285.0,BuiltIn,13006,3,HdBoard,4,2236,4,Gilbert,Normal,2,9.0,2Story,RL,Lvl,WD,Fin,PConc,2,0,6.3999999999999995,,HdBoard,8,222000
2,3542,2,0.0,Attchd,8925,0,VinylSd,4,1482,4,Timber,Normal,2,2.0,1Story,RL,HLS,WD,Fin,PConc,3,100,7.1,73.0,VinylSd,7,201000
44,2279,0,0.0,Detchd,9100,0,VinylSd,3,1729,3,NAmes,Normal,1,44.0,1Story,RL,Lvl,WD,Unf,CBlock,1,0,5.3,70.0,VinylSd,5,117500
1,4598,0,302.0,Attchd,11670,4,ImStucc,5,1905,5,Somerst,Normal,2,1.0,1Story,RL,Lvl,WD,Fin,PConc,3,0,7.8,84.0,VinylSd,8,320000
5,3570,2,210.0,Attchd,8487,0,VinylSd,4,1520,4,CollgCr,Normal,2,5.0,1Story,RL,Lvl,WD,RFn,PConc,2,192,6.3999999999999995,63.0,VinylSd,6,190000
1,3159,3,0.0,Attchd,27650,4,Wd Sdng,4,2494,4,NAmes,Normal,2,48.0,1Story,RL,HLS,WD,RFn,CBlock,2,0,7.0,313.0,Wd Sdng,9,242000
53,1875,1,108.0,Detchd,5825,0,MetalSd,2,747,3,BrkSide,Normal,1,53.0,1Story,RL,Lvl,WD,Unf,PConc,2,0,4.3,52.0,MetalSd,5,79900
6,2931,0,,Attchd,10083,0,VinylSd,4,2033,4,SawyerW,Normal,2,6.0,1Story,RL,Lvl,WD,RFn,PConc,2,0,6.3999999999999995,67.0,VinylSd,5,184900
4,3773,1,0.0,Attchd,9675,4,VinylSd,4,2312,4,Somerst,Normal,2,4.0,2Story,RL,Lvl,WD,RFn,PConc,2,0,6.3999999999999995,75.0,VinylSd,8,253000
0,4221,1,0.0,Attchd,8760,0,VinylSd,4,2426,4,CollgCr,Partial,2,0.0,2Story,RL,Lvl,New,RFn,PConc,3,0,6.3999999999999995,73.0,VinylSd,7,239799
60,3784,1,0.0,Attchd,24090,3,MetalSd,3,2403,3,ClearCr,Normal,2,70.0,2Story,RL,Lvl,COD,Unf,CBlock,1,56,7.0,,MetalSd,10,244400
30,4030,3,0.0,Attchd,12640,0,Plywood,3,3060,3,Mitchel,Normal,2,30.0,1Story,RL,Lvl,WD,Unf,CBlock,2,40,5.699999999999999,55.0,Plywood,8,150900
10,3442,0,298.0,BuiltIn,8755,3,VinylSd,4,2832,4,Gilbert,Normal,2,10.0,2Story,RL,Lvl,WD,RFn,PConc,2,0,6.3999999999999995,,VinylSd,8,214000
30,2880,3,0.0,,7711,0,MetalSd,4,2880,3,Edwards,Abnorml,2,,1Story,RL,Lvl,Oth,,PConc,0,321,3.6999999999999997,42.0,MetalSd,8,150000
40,3840,2,0.0,Attchd,25000,0,Plywood,3,1632,3,Mitchel,Normal,2,40.0,1Story,RL,Low,WD,Unf,CBlock,2,0,4.7,100.0,HdBoard,8,143000
51,2688,0,541.0,Basment,14375,4,HdBoard,3,1809,4,Timber,Abnorml,1,51.0,SLvl,RL,Lvl,COD,RFn,CBlock,2,0,5.999999999999999,,HdBoard,7,137500
13,3413,0,0.0,Detchd,8820,0,VinylSd,3,2837,3,OldTown,Normal,1,46.0,1.5Fin,RM,Lvl,WD,Unf,BrkTil,2,48,5.3,98.0,VinylSd,7,124900
47,3084,2,128.0,Attchd,8163,3,HdBoard,3,2186,3,NAmes,Normal,1,47.0,SLvl,RL,Lvl,WD,RFn,CBlock,1,86,5.3,70.0,HdBoard,6,143000
4,4053,2,236.0,Attchd,14536,4,VinylSd,4,2929,4,Timber,Normal,2,5.0,1Story,RL,Lvl,WD,Fin,PConc,3,0,7.1,85.0,VinylSd,9,270000
4,3186,0,144.0,Attchd,14006,3,VinylSd,4,1776,4,CollgCr,Normal,2,4.0,2Story,RL,Lvl,WD,RFn,PConc,2,144,6.3999999999999995,65.0,VinylSd,7,192500
4,3218,0,0.0,Attchd,9360,3,Plywood,3,2363,4,NWAmes,Normal,1,38.0,1Story,RL,Lvl,WD,RFn,CBlock,2,0,6.299999999999999,78.0,Plywood,5,197500
5,2448,0,0.0,Detchd,7200,0,VinylSd,3,1411,4,NAmes,Normal,1,27.0,1Story,RL,Lvl,WD,RFn,CBlock,2,194,5.9,60.0,VinylSd,5,129000
41,2093,0,0.0,Detchd,7800,0,VinylSd,3,1606,3,SawyerW,Abnorml,1,27.0,1Story,RH,Lvl,WD,Unf,CBlock,1,421,5.0,60.0,VinylSd,6,119900
6,1932,2,0.0,Detchd,7200,0,HdBoard,4,1428,3,CollgCr,Normal,1,35.0,SFoyer,RL,Lvl,WD,Fin,CBlock,1,192,5.9,60.0,WdShing,5,133900
39,3282,2,232.0,Attchd,11075,1,HdBoard,3,2723,3,Mitchel,Normal,2,39.0,2Story,RL,Lvl,WD,RFn,CBlock,2,305,4.7,,HdBoard,7,172000
31,1925,3,250.0,,9400,0,Plywood,4,1925,3,Edwards,AdjLand,2,,SFoyer,RL,Lvl,WD,,CBlock,0,0,5.699999999999999,35.0,WdShing,4,127500
57,3429,0,423.0,Attchd,7136,0,MetalSd,4,2442,3,Crawfor,Normal,2,61.0,2Story,RH,HLS,WD,Unf,CBlock,2,0,5.999999999999999,82.0,MetalSd,8,145000
29,2252,0,0.0,Attchd,1300,3,MetalSd,4,1514,3,Blueste,Normal,1,29.0,2Story,RM,Lvl,WD,Fin,CBlock,2,150,5.999999999999999,24.0,MetalSd,5,124000
45,2690,0,0.0,Detchd,7420,0,MetalSd,3,1474,3,Sawyer,Normal,1,30.0,1Story,RL,Lvl,WD,Fin,CBlock,2,0,5.0,70.0,MetalSd,6,132000
4,3205,1,0.0,Attchd,8450,0,VinylSd,4,2036,4,CollgCr,Normal,2,4.0,1Story,RL,Lvl,WD,RFn,PConc,2,0,6.3999999999999995,65.0,VinylSd,6,185000
11,2596,0,0.0,Detchd,2572,0,MetalSd,4,2020,4,Somerst,Normal,2,11.0,2Story,FV,Lvl,WD,Unf,PConc,2,0,6.3999999999999995,24.0,MetalSd,6,155000
2,1716,3,0.0,,7207,0,Plywood,3,1554,3,BrkSide,Normal,1,,1Story,RL,Lvl,WD,,CBlock,0,117,5.6,50.0,Wd Sdng,4,116500
13,4821,0,424.0,Attchd,12227,3,HdBoard,4,3768,3,NWAmes,Normal,2,31.0,2Story,RL,Lvl,WD,Fin,CBlock,2,550,6.299999999999999,,HdBoard,11,272000
31,2792,0,0.0,Detchd,2308,3,Brk Cmn,4,2104,4,NPkVill,Normal,2,31.0,2Story,RL,Lvl,WD,Unf,CBlock,2,48,5.999999999999999,24.0,Plywood,7,155000
2,4302,0,0.0,Attchd,11923,0,VinylSd,5,1800,5,CollgCr,Normal,2,2.0,1Story,RL,Lvl,WD,Fin,PConc,2,288,7.8,122.0,VinylSd,7,239000
7,3221,0,44.0,BuiltIn,11316,4,VinylSd,4,2518,4,Timber,Normal,2,8.0,2Story,RL,Lvl,WD,Fin,PConc,2,0,6.3999999999999995,80.0,VinylSd,8,214900
0,2660,0,0.0,Attchd,10237,4,VinylSd,4,1484,4,Gilbert,Partial,2,2.0,2Story,RL,Lvl,New,Fin,PConc,2,0,5.699999999999999,65.0,VinylSd,8,178900
59,2292,0,0.0,Detchd,9600,3,MetalSd,3,1736,3,Crawfor,Normal,1,69.0,1.5Fin,RL,HLS,WD,Unf,BrkTil,1,0,5.6,130.0,MetalSd,7,160000
53,2456,0,151.0,Attchd,7390,0,Wd Sdng,3,2000,3,NAmes,Normal,1,53.0,1Story,RL,Lvl,WD,Unf,CBlock,1,0,5.6,,Wd Sdng,6,135000
59,1568,0,0.0,,5925,0,VinylSd,3,968,3,OldTown,Abnorml,1,,1.5Fin,RM,Lvl,WD,,BrkTil,0,0,3.8999999999999995,50.0,VinylSd,6,37900
48,1947,3,105.0,Attchd,10382,0,HdBoard,3,1608,3,NAmes,Normal,1,48.0,SLvl,RL,Lvl,ConLD,RFn,CBlock,1,0,5.699999999999999,75.0,HdBoard,6,140000
56,1912,0,0.0,,10800,0,AsbShng,3,1192,3,NAmes,Abnorml,1,,1.5Fin,RL,Lvl,WD,,CBlock,0,0,4.0,60.0,AsbShng,6,135000
5,2864,0,106.0,BuiltIn,2268,0,Wd Shng,4,2193,4,NridgHt,Normal,2,6.0,2Story,RL,Lvl,WD,RFn,PConc,2,0,6.3999999999999995,36.0,VinylSd,6,173000
31,2100,0,0.0,Attchd,7892,3,Plywood,4,918,3,SawyerW,Normal,2,31.0,1Story,RL,Lvl,WD,Unf,CBlock,1,28,5.699999999999999,55.0,Plywood,5,99500
0,3336,0,,Attchd,11639,0,CmentBd,4,1428,4,Somerst,Partial,2,1.0,1Story,FV,Lvl,New,Fin,PConc,2,0,6.3999999999999995,95.0,CemntBd,6,182000
16,3279,0,0.0,Detchd,11414,0,HdBoard,4,2019,4,BrkSide,Normal,1,12.0,2Story,RL,Lvl,WD,Unf,BrkTil,2,509,7.299999999999999,60.0,HdBoard,8,167500
6,2545,0,0.0,Detchd,2651,0,MetalSd,4,2023,4,Somerst,Normal,2,6.0,2Story,FV,Lvl,WD,Unf,PConc,2,153,6.3999999999999995,,MetalSd,6,165000
48,1309,0,0.0,,5900,0,Wd Sdng,4,869,2,BrkSide,Normal,1,,1Story,RL,Bnk,WD,,PConc,0,0,4.9,51.0,Wd Sdng,4,85500
0,3051,0,,Attchd,4274,0,VinylSd,4,2347,4,Somerst,Partial,1,0.0,1Story,FV,Lvl,New,Fin,PConc,2,0,6.3999999999999995,35.0,VinylSd,4,199900
53,2188,0,0.0,Detchd,9450,0,MetalSd,3,1446,3,Edwards,Abnorml,1,8.0,1Story,RL,Bnk,WD,Unf,CBlock,2,0,4.3,68.0,MetalSd,5,110000
46,2722,0,0.0,Detchd,8816,0,VinylSd,3,1772,3,Sawyer,Normal,1,46.0,1Story,RL,Lvl,WD,Unf,PConc,2,0,5.3,80.0,VinylSd,5,139000
1,2531,2,210.0,Attchd,12122,0,CmentBd,3,1866,5,NAmes,Normal,1,47.0,SFoyer,RL,Lvl,WD,RFn,CBlock,2,144,7.6,,CemntBd,6,178400
10,4513,0,975.0,Attchd,12203,3,VinylSd,4,3466,4,NoRidge,Normal,2,11.0,2Story,RL,Lvl,WD,Fin,PConc,3,250,7.1,98.0,VinylSd,8,336000
1,2920,2,16.0,Attchd,3182,4,VinylSd,4,1266,4,Blmngtn,Normal,2,1.0,1Story,RL,Lvl,WD,Fin,PConc,2,100,6.3999999999999995,43.0,VinylSd,6,159895
6,4197,1,0.0,Attchd,11250,4,CmentBd,4,2290,4,CollgCr,Normal,2,6.0,2Story,RL,Lvl,WD,Unf,PConc,2,0,7.1,,CemntBd,9,255900
32,2273,0,0.0,Attchd,10125,0,Plywood,0,1734,4,Mitchel,Normal,2,32.0,1.5Fin,RL,Lvl,COD,Unf,CBlock,2,0,5.0,75.0,Plywood,8,126000
58,2568,0,0.0,Detchd,10880,0,MetalSd,3,2204,3,Edwards,Normal,1,58.0,1Story,RL,Lvl,ConLD,Unf,CBlock,1,0,5.0,68.0,MetalSd,5,125000
3,2375,0,0.0,Attchd,5310,0,VinylSd,3,1635,4,OldTown,Normal,1,56.0,1.5Fin,RM,Lvl,WD,Unf,CBlock,1,394,6.6,59.0,VinylSd,5,117000
0,4476,2,450.0,Attchd,10159,4,VinylSd,5,3586,5,NridgHt,Partial,2,0.0,1Story,RL,Lvl,New,Fin,PConc,3,168,7.8,83.0,VinylSd,8,395192
31,3429,0,298.0,Attchd,12046,3,Plywood,3,2186,4,NWAmes,Normal,2,31.0,2Story,RL,Lvl,WD,Fin,CBlock,2,0,5.999999999999999,,Plywood,8,195000
0,2960,0,0.0,Attchd,8125,0,VinylSd,4,1576,4,Somerst,Partial,2,0.0,2Story,FV,Lvl,New,RFn,PConc,2,0,6.3999999999999995,65.0,VinylSd,6,197000
8,4658,0,423.0,Attchd,9452,3,VinylSd,4,3466,4,NoRidge,Normal,2,9.0,2Story,RL,Lvl,WD,Fin,PConc,3,0,7.1,82.0,VinylSd,7,348000
23,3082,0,0.0,Attchd,17671,4,Wd Sdng,3,1958,4,OldTown,Normal,1,84.0,2Story,RM,Lvl,WD,Unf,BrkTil,2,0,8.299999999999999,121.0,Wd Sdng,8,168000
14,3113,3,340.0,Attchd,9760,2,Wd Sdng,3,2504,4,NAmes,Normal,2,43.0,2Story,RL,Lvl,WD,RFn,CBlock,2,239,6.6,80.0,Wd Sdng,7,187000
0,2814,0,0.0,Attchd,8846,0,VinylSd,4,1500,4,CollgCr,Partial,2,1.0,2Story,RL,Lvl,New,RFn,PConc,2,0,5.699999999999999,68.0,VinylSd,6,173900
2,4204,3,230.0,Attchd,12456,4,CmentBd,5,2890,5,NridgHt,Normal,2,1.0,1Story,RL,Lvl,WD,Fin,PConc,3,216,8.5,96.0,CemntBd,7,337500
56,2282,0,0.0,Detchd,4712,0,MetalSd,3,1614,3,BrkSide,Abnorml,1,60.0,1.5Fin,RL,Lvl,WD,Unf,CBlock,1,0,4.9,51.0,MetalSd,5,121600
45,2468,0,0.0,Attchd,10659,0,Wd Sdng,3,1965,3,NAmes,Normal,1,45.0,1Story,RL,Lvl,COD,Unf,CBlock,1,0,5.3,,Wd Sdng,6,136500
39,3499,0,571.0,Attchd,11717,3,HdBoard,3,1442,3,NWAmes,Normal,2,39.0,1Story,RL,Lvl,WD,RFn,CBlock,2,371,5.999999999999999,,HdBoard,6,185000
56,2294,0,0.0,Detchd,9786,4,Wd Sdng,3,1077,3,IDOTRR,Normal,1,84.0,1Story,RM,Lvl,WD,Unf,BrkTil,1,0,3.3,60.0,Wd Sdng,6,91000
4,3027,2,24.0,Attchd,6762,0,VinylSd,4,1894,4,CollgCr,Normal,2,4.0,1Story,RL,Lvl,WD,RFn,PConc,2,105,6.3999999999999995,64.0,VinylSd,6,206000
57,1472,0,0.0,Detchd,10206,0,Brk Cmn,0,944,2,Edwards,Normal,1,53.0,1Story,RL,Lvl,WD,Unf,Slab,2,0,2.9999999999999996,74.0,BrkComm,4,82000
57,1598,0,0.0,Detchd,5400,0,Wd Sdng,2,691,5,OldTown,Abnorml,1,87.0,1Story,RL,Lvl,WD,Unf,BrkTil,1,0,5.3,60.0,Wd Sdng,4,86000
2,3972,0,53.0,Attchd,11957,4,VinylSd,4,1598,4,Somerst,Normal,2,2.0,1Story,RL,Lvl,WD,RFn,PConc,3,144,7.1,75.0,VinylSd,7,232000
31,3888,0,164.0,Detchd,11500,0,VinylSd,3,1680,3,NWAmes,Normal,2,31.0,1Story,RL,Lvl,WD,Unf,CBlock,2,0,5.3,,VinylSd,8,136905
3,3307,0,16.0,Attchd,3182,4,VinylSd,4,1520,4,Blmngtn,Normal,2,4.0,1Story,RL,Lvl,WD,Fin,PConc,2,156,6.3999999999999995,43.0,VinylSd,7,181000
31,2298,2,220.0,Attchd,8385,0,HdBoard,4,1580,3,CollgCr,Normal,2,31.0,SLvl,RL,Lvl,WD,Unf,CBlock,1,210,5.9,65.0,HdBoard,6,149900
