MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_NoBasement,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_NoBasement,BsmtFinType2_Rec,BsmtFinType2_Unf
85,RL,88.0,11782,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,CompShg,HdBoard,HdBoard,0.0,3,3,CBlock,3,3,2,899,0,210,1109,GasA,3,Y,SBrkr,1155,0,0,1155,1,0,1,0,3,1,4,6,Min2,0,0,Detchd,1987.0,Unf,2,576,3,3,Y,192,0,0,0,0,0,400,6,2010,WD,Normal,148000,False,False,False,False,False,False,False,False,False,False,False,True
20,RL,,7000,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1978,2005,Gable,CompShg,VinylSd,VinylSd,90.0,4,4,CBlock,3,3,0,646,0,218,864,GasA,5,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,1978.0,Unf,1,336,3,3,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,136500,False,False,False,False,False,False,False,False,False,False,False,True
20,RL,60.0,7024,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,5,4,0,980,0,110,1090,GasA,4,Y,SBrkr,1090,0,0,1090,1,0,1,1,2,1,3,5,Typ,0,0,Attchd,2005.0,Fin,2,450,3,3,Y,0,49,0,0,0,0,0,6,2007,WD,Normal,157000,False,False,False,False,False,False,False,False,False,False,False,True
50,RL,44.0,13758,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,117.0,4,4,CBlock,4,3,1,902,0,254,1156,GasA,5,Y,SBrkr,1187,530,0,1717,0,0,2,1,3,1,4,7,Typ,1,3,Attchd,1990.0,RFn,2,400,3,3,Y,168,36,0,0,0,0,0,4,2007,WD,Normal,187500,False,False,True,False,False,False,False,False,False,False,False,True
60,RL,,9636,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,4,3,0,0,0,808,808,GasA,4,Y,SBrkr,808,785,0,1593,0,0,2,1,3,1,3,7,Typ,1,3,BuiltIn,1993.0,RFn,2,389,3,3,Y,342,40,0,0,0,0,0,12,2009,WD,Normal,178000,False,False,False,False,False,True,False,False,False,False,False,True
75,RL,60.0,6204,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,4,3,PConc,3,2,0,0,0,795,795,GasA,3,N,SBrkr,954,795,481,2230,1,0,1,0,5,1,3,10,Typ,0,0,Detchd,1997.0,Unf,1,440,3,4,Y,0,188,0,0,0,0,0,3,2006,WD,Normal,118500,False,False,False,False,False,True,False,False,False,False,False,True
20,RL,65.0,7150,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,60.0,3,3,CBlock,3,3,0,432,0,460,892,GasA,3,Y,SBrkr,892,0,0,892,0,0,1,0,3,1,3,5,Typ,0,0,Attchd,1967.0,RFn,1,288,3,3,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,100000,True,False,False,False,False,False,False,False,False,False,False,True
120,FV,50.0,5119,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,60.0,4,3,PConc,5,3,2,1238,0,460,1698,GasA,5,Y,SBrkr,1709,0,0,1709,1,0,2,0,2,1,4,5,Typ,1,3,Attchd,1999.0,Fin,2,506,3,3,Y,97,65,0,0,0,0,0,1,2008,CWD,Abnorml,328900,False,True,False,False,False,False,False,False,False,False,False,True
90,RL,70.0,8393,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,Gable,CompShg,MetalSd,MetalSd,122.0,3,3,CBlock,3,3,0,528,0,1098,1626,GasA,5,Y,SBrkr,1712,0,0,1712,0,0,2,0,4,2,3,8,Typ,0,0,Attchd,2005.0,Fin,2,588,3,3,Y,272,54,0,0,0,0,0,6,2006,WD,Family,145000,False,False,True,False,False,False,False,False,False,False,False,True
50,RL,59.0,16466,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,0.0,3,4,PConc,3,3,0,0,0,816,816,GasA,3,Y,SBrkr,872,521,0,1393,0,0,1,1,3,1,3,8,Typ,0,0,Attchd,1955.0,Unf,1,300,3,3,Y,121,0,0,0,265,0,0,4,2008,WD,Normal,135500,False,False,False,False,False,True,False,False,False,False,False,True
20,RL,95.0,15865,Pave,IR1,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,0.0,4,4,PConc,3,4,3,351,823,1043,2217,GasA,5,Y,SBrkr,2217,0,0,2217,1,0,2,0,4,1,4,8,Typ,1,3,Attchd,1970.0,Unf,2,621,3,3,Y,81,207,0,0,224,0,0,10,2007,WD,Normal,268000,False,False,False,False,False,False,False,False,False,False,True,False
20,RL,128.0,12160,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,90.0,3,3,CBlock,3,3,0,1024,0,481,1505,GasA,5,Y,SBrkr,1505,0,0,1505,1,0,1,0,2,1,3,6,Typ,1,3,Attchd,1953.0,RFn,2,505,3,3,Y,0,0,0,162,0,0,0,2,2009,WD,Normal,149500,True,False,False,False,False,False,False,False,False,False,False,True
50,RL,60.0,8064,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949,2006,Gable,CompShg,MetalSd,MetalSd,0.0,3,4,CBlock,3,3,1,0,0,672,672,GasA,5,Y,SBrkr,672,252,0,924,0,0,1,0,3,1,3,6,Typ,1,1,Detchd,2003.0,Unf,2,576,3,3,Y,0,0,0,0,0,0,2000,7,2007,WD,Normal,122900,False,False,False,False,False,True,False,False,False,False,False,True
60,RL,70.0,11184,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,92.0,3,3,CBlock,3,3,0,226,500,192,918,GasA,4,Y,SBrkr,918,765,0,1683,0,0,2,1,3,1,3,7,Typ,1,3,Attchd,1978.0,RFn,2,440,3,3,Y,243,0,0,0,0,0,0,7,2009,WD,Normal,172500,False,False,True,False,False,False,False,False,False,False,True,False
20,RL,70.0,8414,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,2003,Hip,CompShg,HdBoard,HdBoard,0.0,3,3,CBlock,3,3,0,663,0,396,1059,GasA,3,Y,SBrkr,1068,0,0,1068,0,1,1,0,3,1,3,6,Typ,0,0,Attchd,1963.0,RFn,1,264,3,3,Y,192,0,0,0,0,0,0,2,2006,WD,Normal,154500,False,True,False,False,False,False,False,False,False,False,False,True
20,RL,,13284,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Plywood,0.0,3,3,PConc,4,3,1,1064,0,319,1383,GasA,3,Y,SBrkr,1383,0,0,1383,1,0,1,0,3,1,3,6,Typ,1,4,Attchd,1954.0,Unf,1,354,3,3,Y,511,116,0,0,0,0,0,6,2008,WD,Normal,165000,True,False,False,False,False,False,False,False,False,False,False,True
90,RL,64.0,7018,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,0.0,3,3,Slab,0,0,0,0,0,0,0,GasA,3,Y,SBrkr,1535,0,0,1535,0,0,2,0,4,2,3,8,Typ,0,0,Attchd,1979.0,Unf,2,400,3,3,Y,0,0,0,0,0,0,0,6,2009,WD,Alloca,118858,False,False,False,True,False,False,False,False,False,True,False,False
60,RL,71.0,7056,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,415.0,3,3,CBlock,3,3,0,400,0,380,780,GasA,3,Y,SBrkr,983,813,0,1796,1,0,1,1,4,1,3,8,Typ,1,3,Attchd,1963.0,RFn,2,483,3,3,Y,0,50,0,0,0,0,0,10,2008,WD,Normal,140000,True,False,False,False,False,False,False,False,False,False,False,True
30,RM,50.0,8765,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,BrkTil,3,3,0,285,0,666,951,GasA,5,N,SBrkr,951,0,0,951,0,0,1,0,2,1,3,6,Typ,0,0,Detchd,1936.0,Unf,1,327,3,3,Y,0,28,0,0,0,0,0,4,2006,WD,Abnorml,106500,False,False,False,False,False,False,False,False,False,False,False,True
90,RL,64.0,7018,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,0.0,3,3,Slab,0,0,0,0,0,0,0,GasA,3,Y,SBrkr,1120,1120,0,2240,0,0,2,0,6,2,3,12,Typ,0,0,Detchd,1979.0,Unf,2,528,3,3,Y,154,0,0,0,0,0,0,6,2009,WD,Alloca,142953,False,False,False,True,False,False,False,False,False,True,False,False
20,RL,100.0,12919,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,760.0,5,3,PConc,5,3,3,2188,0,142,2330,GasA,5,Y,SBrkr,2364,0,0,2364,1,0,2,1,2,1,5,11,Typ,2,4,Attchd,2009.0,Fin,3,820,3,3,Y,0,67,0,0,0,0,0,3,2010,New,Partial,611657,False,True,False,False,False,False,False,False,False,False,False,True
20,RL,65.0,6993,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,0.0,3,3,CBlock,3,3,0,465,0,447,912,GasA,3,Y,SBrkr,1236,0,0,1236,0,0,1,0,3,1,3,6,Typ,1,3,Attchd,1961.0,Unf,1,288,3,3,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,135000,True,False,False,False,False,False,False,False,False,False,False,True
20,RL,,7340,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,0.0,3,3,CBlock,3,3,0,322,0,536,858,GasA,3,Y,SBrkr,858,0,0,858,0,0,1,0,2,1,3,4,Typ,0,0,Detchd,1979.0,Unf,1,684,3,3,Y,0,0,0,0,0,0,0,6,2007,WD,Normal,110000,False,False,False,False,False,False,False,False,False,False,False,True
20,RL,64.0,8712,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,2000,Hip,CompShg,MetalSd,MetalSd,0.0,3,4,CBlock,3,3,1,860,0,132,992,GasA,3,Y,SBrkr,1306,0,0,1306,1,0,1,0,2,1,3,5,Typ,0,0,Detchd,1968.0,Unf,1,756,3,3,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,153000,True,False,False,False,False,False,False,False,False,False,False,True
60,RL,63.0,7875,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,0,0,0,783,783,GasA,5,Y,SBrkr,807,702,0,1509,0,0,2,1,3,1,4,8,Typ,1,4,Attchd,2003.0,Fin,2,393,3,3,Y,0,75,0,0,0,0,0,7,2006,WD,Normal,180000,False,False,False,False,False,True,False,False,False,False,False,True
20,RL,50.0,14859,Pave,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,27.0,4,3,PConc,4,3,0,0,0,1670,1670,GasA,5,Y,SBrkr,1670,0,0,1670,0,0,2,0,3,1,4,7,Typ,1,4,Attchd,2006.0,RFn,3,690,3,3,Y,144,60,0,0,0,0,0,8,2006,New,Partial,240000,False,False,False,False,False,True,False,False,False,False,False,True
20,RL,,6173,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,75.0,3,3,CBlock,3,3,0,599,0,277,876,GasA,3,Y,SBrkr,902,0,0,902,0,0,1,0,3,1,3,6,Typ,0,0,Attchd,1967.0,Unf,1,288,3,3,Y,0,0,0,0,0,0,0,8,2007,WD,Normal,125500,False,True,False,False,False,False,False,False,False,False,False,True
20,RL,80.0,9920,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,110.0,3,3,CBlock,3,3,0,354,290,412,1056,GasA,3,Y,SBrkr,1063,0,0,1063,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,1954.0,RFn,1,280,3,3,Y,0,0,164,0,0,0,0,2,2010,WD,Normal,128000,False,False,False,False,True,False,False,False,True,False,False,False
20,RL,116.0,13501,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,208.0,4,3,PConc,4,3,0,63,0,1560,1623,GasA,5,Y,SBrkr,1636,0,0,1636,1,0,2,0,3,1,4,8,Typ,1,4,Attchd,2006.0,RFn,3,865,3,3,Y,0,60,0,0,0,0,0,6,2007,WD,Normal,255000,False,True,False,False,False,False,False,False,False,False,False,True
50,RL,86.0,11500,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,0.0,4,3,CBlock,4,3,0,223,0,794,1017,GasA,4,Y,SBrkr,1020,1037,0,2057,0,0,1,1,3,1,4,6,Typ,1,4,Attchd,1936.0,Fin,1,180,2,3,Y,0,0,0,0,322,0,0,6,2006,WD,Normal,250000,False,False,False,False,True,False,False,False,False,False,False,True
20,RL,,8885,Pave,IR1,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,0.0,3,3,CBlock,4,3,2,301,324,239,864,GasA,3,Y,SBrkr,902,0,0,902,1,0,1,0,2,1,3,5,Typ,0,0,Attchd,1983.0,Unf,2,484,3,3,Y,164,0,0,0,0,0,0,6,2006,WD,Normal,131000,True,False,False,False,False,False,False,False,False,False,False,False
60,RL,149.0,12589,Pave,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,0,0,0,742,742,GasA,5,Y,SBrkr,742,742,0,1484,0,0,2,1,3,1,4,8,Typ,1,4,Attchd,2005.0,Fin,2,390,3,3,Y,36,24,0,0,0,0,0,6,2009,WD,Normal,174000,False,False,False,False,False,True,False,False,False,False,False,True
90,RL,80.0,11600,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,361.0,3,3,CBlock,3,3,0,443,0,662,1105,GasA,3,Y,FuseA,1105,1169,0,2274,0,0,2,0,5,2,3,12,Typ,0,0,Detchd,1960.0,Unf,2,480,3,3,Y,0,0,0,0,0,0,0,1,2010,WD,Normal,154300,False,False,False,False,True,False,False,False,False,False,False,True
20,RL,,9286,Pave,IR1,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,0.0,3,3,CBlock,4,4,2,196,0,1072,1268,GasA,3,Y,SBrkr,1268,0,0,1268,0,0,1,1,3,1,4,5,Typ,0,0,Detchd,1978.0,Unf,1,252,3,3,Y,173,0,0,0,0,0,0,10,2009,WD,Normal,143500,False,False,False,False,False,False,False,False,False,False,False,True
30,RM,51.0,6120,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,BrkTil,3,3,0,489,0,279,768,GasA,3,N,SBrkr,1015,0,0,1015,0,0,1,0,3,1,3,6,Min1,0,0,Detchd,1925.0,Unf,1,450,3,3,Y,0,0,112,0,120,0,620,7,2006,WD,Abnorml,88000,False,False,False,False,True,False,False,False,False,False,False,True
90,RH,82.0,6270,Pave,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,0,284,0,717,1001,GasA,3,N,FuseA,1001,1001,0,2002,0,0,2,0,4,2,3,8,Typ,0,0,2Types,1949.0,Unf,3,871,3,3,Y,0,0,0,0,0,0,0,8,2007,WD,Normal,145000,True,False,False,False,False,False,False,False,False,False,False,True
160,FV,30.0,3000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,76.0,4,3,PConc,4,3,2,294,0,318,612,GasA,5,Y,SBrkr,612,612,0,1224,0,0,2,1,2,1,4,4,Typ,0,0,Detchd,2009.0,RFn,2,528,3,3,Y,0,234,0,0,0,0,0,6,2009,New,Partial,173733,False,True,False,False,False,False,False,False,False,False,False,True
160,RM,21.0,2001,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,80.0,3,3,CBlock,3,3,0,0,0,546,546,GasA,2,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,3,6,Typ,0,0,Attchd,1970.0,Unf,1,286,3,3,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,75000,False,False,False,False,False,True,False,False,False,False,False,True
20,C (all),50.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,0.0,3,3,CBlock,3,3,2,50,0,430,480,GasA,3,N,FuseA,480,0,0,480,1,0,0,0,1,1,3,4,Typ,0,0,Detchd,1958.0,Unf,1,308,3,3,Y,0,0,0,0,0,0,0,10,2006,WD,Abnorml,35311,True,False,False,False,False,False,False,False,False,False,False,True
20,RL,,17140,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,CBlock,3,3,0,1059,0,75,1134,GasA,5,Y,FuseA,1229,0,0,1229,0,0,1,0,3,1,3,6,Typ,0,0,Attchd,1956.0,RFn,1,284,3,3,Y,0,0,0,0,0,0,0,4,2009,WD,Normal,135000,False,False,False,False,False,False,False,False,False,False,False,True
60,RL,103.0,13125,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,0.0,4,3,PConc,5,3,1,48,634,422,1104,GasA,5,Y,SBrkr,912,1215,0,2127,1,0,2,1,4,1,4,8,Typ,1,3,Attchd,1991.0,RFn,3,833,3,3,Y,72,192,224,0,0,0,0,11,2007,WD,Normal,238000,True,False,False,False,False,False,False,True,False,False,False,False
20,RL,87.0,11029,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,Hip,CompShg,MetalSd,MetalSd,0.0,5,3,CBlock,4,3,0,528,411,245,1184,GasA,5,Y,SBrkr,1414,0,0,1414,1,0,1,0,3,1,3,6,Min1,1,3,Attchd,1990.0,Unf,2,601,3,3,Y,0,51,0,0,190,0,0,5,2008,WD,Normal,176500,False,False,False,False,False,False,True,False,False,False,False,False
60,RL,70.0,8462,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,105.0,4,4,PConc,4,4,0,814,0,114,928,GasA,5,Y,SBrkr,936,785,0,1721,0,1,2,1,3,1,4,7,Typ,0,0,Attchd,1994.0,RFn,2,471,3,3,Y,300,87,0,0,0,0,0,7,2007,WD,Normal,201000,False,True,False,False,False,False,False,False,False,False,False,True
90,RL,67.0,8777,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,0,1084,0,188,1272,GasA,4,Y,SBrkr,1272,928,0,2200,2,0,2,2,4,2,3,9,Typ,0,0,,,,0,0,0,0,N,0,70,0,0,0,0,0,9,2008,WD,Normal,145900,False,False,False,False,False,False,False,False,False,False,False,True
20,RL,65.0,10237,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,0,28,0,1288,1316,GasA,5,Y,SBrkr,1316,0,0,1316,0,0,2,0,3,1,4,6,Typ,1,4,Attchd,2005.0,Fin,2,397,3,3,Y,100,0,0,23,0,0,0,10,2006,New,Partial,169990,False,True,False,False,False,False,False,False,False,False,False,True
120,RL,50.0,8012,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,CompShg,Plywood,Plywood,0.0,4,3,PConc,4,3,0,165,841,598,1604,GasA,5,Y,SBrkr,1617,0,0,1617,1,0,2,0,2,1,4,5,Typ,1,2,Attchd,1993.0,RFn,2,533,3,3,Y,0,69,0,0,0,0,0,7,2008,WD,Normal,193000,False,False,True,False,False,False,False,True,False,False,False,False
20,RL,79.0,10240,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,157.0,3,4,CBlock,4,3,0,625,1061,0,1686,GasA,3,Y,SBrkr,1686,0,0,1686,1,0,2,0,3,1,3,7,Typ,1,3,Attchd,1980.0,Unf,2,612,3,3,Y,384,131,0,0,0,0,0,5,2006,WD,Normal,207500,True,False,False,False,False,False,False,False,True,False,False,False
20,RL,,15611,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,4,3,2,767,93,266,1126,GasA,3,Y,SBrkr,1126,0,0,1126,0,1,2,0,3,1,5,6,Typ,0,0,Attchd,1977.0,RFn,2,540,3,3,Y,180,0,0,0,0,0,0,3,2008,WD,Abnorml,175000,False,False,False,False,False,False,False,False,True,False,False,False
60,RL,93.0,11999,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,340.0,4,3,PConc,4,3,0,0,0,1181,1181,GasA,5,Y,SBrkr,1234,1140,0,2374,0,0,2,1,4,1,5,10,Typ,1,4,BuiltIn,2003.0,Fin,3,656,3,3,Y,104,100,0,0,0,0,0,5,2007,WD,Normal,285000,False,False,False,False,False,True,False,False,False,False,False,True
60,RL,,9900,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,342.0,3,3,CBlock,3,3,0,552,0,280,832,GasA,4,Y,SBrkr,1098,880,0,1978,0,0,2,1,4,1,3,9,Typ,1,4,Attchd,1968.0,RFn,2,486,3,3,Y,0,43,0,0,0,0,0,4,2008,WD,Normal,176000,True,False,False,False,False,False,False,False,False,False,False,True
20,RL,,11838,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,2,0,0,1753,1753,GasA,5,Y,SBrkr,1788,0,0,1788,0,0,2,0,3,1,5,7,Typ,1,3,Attchd,2001.0,RFn,2,522,3,3,Y,202,151,0,0,0,0,0,6,2009,WD,Normal,236500,False,False,False,False,False,True,False,False,False,False,False,True
60,RL,,13006,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,HdBoard,HdBoard,285.0,3,3,PConc,4,3,0,0,0,964,964,GasA,4,Y,SBrkr,993,1243,0,2236,0,0,2,1,4,1,4,8,Typ,1,3,BuiltIn,1997.0,Fin,2,642,3,3,Y,0,0,0,0,0,0,0,11,2006,WD,Normal,222000,False,False,False,False,False,True,False,False,False,False,False,True
20,RL,73.0,8925,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,2,16,0,1450,1466,GasA,5,Y,SBrkr,1466,0,0,1466,0,0,2,0,3,1,4,7,Typ,0,0,Attchd,2007.0,Fin,3,610,3,3,Y,100,18,0,0,0,0,0,7,2009,WD,Normal,201000,False,True,False,False,False,False,False,False,False,False,False,True
20,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,CBlock,3,3,0,338,466,121,925,GasA,5,Y,SBrkr,925,0,0,925,0,1,1,0,2,1,3,5,Typ,0,0,Detchd,1965.0,Unf,1,429,3,3,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,117500,True,False,False,False,False,False,False,False,False,False,True,False
